freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.843e+01,3.258e+01,5.033e+02,5.643e+02
1.5,8.624e+01,4.452e+01,3.363e+02,4.670e+02
3.0,9.800e+01,3.449e+01,7.592e+01,2.084e+02
4.5,1.031e+02,3.322e+01,3.211e+02,4.574e+02
6.0,9.797e+01,3.390e+01,1.170e+03,1.301e+03
7.5,9.147e+01,3.110e+01,1.957e+03,2.080e+03
9.0,8.939e+01,3.206e+01,2.842e+03,2.964e+03
10.5,9.169e+01,3.605e+01,4.035e+03,4.162e+03
12.0,1.086e+02,3.860e+01,5.318e+03,5.465e+03
13.5,1.110e+02,3.882e+01,6.541e+03,6.690e+03
15.0,1.100e+02,4.266e+01,8.760e+03,8.912e+03
16.6,1.105e+02,4.120e+01,1.190e+04,1.205e+04
18.1,1.143e+02,4.533e+01,1.499e+04,1.515e+04
19.6,1.314e+02,5.143e+01,1.793e+04,1.811e+04
21.1,1.485e+02,6.149e+01,2.174e+04,2.195e+04
22.6,1.501e+02,6.616e+01,2.670e+04,2.691e+04
24.1,1.490e+02,9.547e+01,3.447e+04,3.471e+04
25.6,1.710e+02,1.400e+02,4.456e+04,4.487e+04
27.1,2.054e+02,1.949e+02,5.499e+04,5.539e+04
28.6,2.769e+02,3.301e+02,6.595e+04,6.655e+04
30.1,3.969e+02,5.153e+02,7.830e+04,7.922e+04
31.6,6.812e+02,5.609e+02,9.300e+04,9.424e+04
33.1,8.892e+02,6.653e+02,1.119e+05,1.135e+05
34.6,1.159e+03,9.259e+02,1.403e+05,1.424e+05
36.1,1.702e+03,1.349e+03,1.811e+05,1.841e+05
37.6,2.369e+03,1.972e+03,2.403e+05,2.447e+05
39.1,2.822e+03,5.306e+03,3.195e+05,3.276e+05
40.6,1.976e+03,1.392e+04,4.184e+05,4.343e+05
42.1,1.112e+03,2.086e+04,5.779e+05,5.999e+05
43.6,1.473e+03,2.732e+04,7.792e+05,8.080e+05
45.1,3.858e+03,3.104e+04,9.184e+05,9.533e+05
46.7,9.747e+03,3.024e+04,9.671e+05,1.007e+06
48.2,1.823e+04,2.628e+04,9.690e+05,1.014e+06
49.7,2.775e+04,1.964e+04,8.951e+05,9.425e+05
51.2,3.096e+04,1.237e+04,7.766e+05,8.200e+05
52.7,2.391e+04,8.648e+03,6.261e+05,6.587e+05
54.2,1.907e+04,7.609e+03,5.000e+05,5.267e+05
55.7,1.632e+04,8.814e+03,4.268e+05,4.520e+05
57.2,1.070e+04,9.656e+03,2.913e+05,3.117e+05
58.7,6.796e+03,8.828e+03,1.680e+05,1.837e+05
60.2,5.339e+03,8.774e+03,1.310e+05,1.451e+05
61.7,3.793e+03,8.844e+03,1.132e+05,1.258e+05
63.2,2.067e+03,6.880e+03,7.520e+04,8.415e+04
64.7,1.335e+03,3.348e+03,5.271e+04,5.739e+04
66.2,1.496e+03,1.677e+03,5.757e+04,6.074e+04
67.7,2.797e+03,1.629e+03,1.180e+05,1.224e+05
69.2,5.822e+03,4.264e+03,2.418e+05,2.519e+05
70.7,5.792e+03,4.168e+03,1.843e+05,1.942e+05
72.2,7.939e+03,6.881e+03,2.127e+05,2.275e+05
73.7,1.422e+04,1.660e+04,4.175e+05,4.483e+05
75.2,1.689e+04,2.017e+04,5.226e+05,5.597e+05
76.7,1.639e+04,1.844e+04,5.163e+05,5.511e+05
78.3,1.591e+04,1.633e+04,4.870e+05,5.192e+05
79.8,1.425e+04,1.410e+04,4.398e+05,4.682e+05
81.3,1.176e+04,1.233e+04,3.476e+05,3.717e+05
82.8,1.054e+04,1.164e+04,2.853e+05,3.075e+05
84.3,1.034e+04,1.231e+04,2.559e+05,2.786e+05
85.8,9.812e+03,1.288e+04,2.236e+05,2.463e+05
87.3,8.627e+03,1.210e+04,1.930e+05,2.137e+05
88.8,8.841e+03,1.316e+04,1.913e+05,2.133e+05
90.3,1.013e+04,1.674e+04,1.929e+05,2.198e+05
91.8,1.307e+04,2.401e+04,2.165e+05,2.536e+05
93.3,1.552e+04,3.062e+04,2.364e+05,2.825e+05
94.8,1.668e+04,3.450e+04,2.366e+05,2.878e+05
96.3,1.791e+04,3.856e+04,2.378e+05,2.943e+05
97.8,1.863e+04,4.210e+04,2.413e+05,3.020e+05
99.3,1.884e+04,4.459e+04,2.395e+05,3.030e+05
100.8,1.980e+04,4.591e+04,2.422e+05,3.079e+05
102.3,1.928e+04,4.427e+04,2.258e+05,2.894e+05
103.8,1.769e+04,4.248e+04,2.051e+05,2.653e+05
105.3,1.614e+04,4.109e+04,1.859e+05,2.432e+05
106.8,1.411e+04,3.783e+04,1.634e+05,2.154e+05
108.3,1.221e+04,3.315e+04,1.476e+05,1.929e+05
109.9,1.438e+04,3.754e+04,1.625e+05,2.144e+05
111.4,1.691e+04,4.519e+04,1.761e+05,2.382e+05
