freq,psd_x,psd_y,psd_z,psd_xyz
97.9,2.579e+06,1.695e+04,1.045e+04,2.606e+06
99.4,2.712e+06,1.588e+04,1.475e+04,2.743e+06
100.8,2.456e+06,2.461e+04,1.499e+04,2.496e+06
102.3,2.211e+06,2.319e+04,1.493e+04,2.249e+06
103.8,1.938e+06,1.747e+04,1.354e+04,1.969e+06
105.3,1.716e+06,1.524e+04,1.058e+04,1.742e+06
106.8,1.516e+06,1.719e+04,1.038e+04,1.543e+06
108.3,1.327e+06,1.733e+04,1.151e+04,1.356e+06
109.7,1.170e+06,2.006e+04,1.166e+04,1.202e+06
111.2,1.065e+06,2.648e+04,1.296e+04,1.104e+06
112.7,1.028e+06,3.905e+04,1.583e+04,1.083e+06
114.2,1.064e+06,6.305e+04,2.041e+04,1.148e+06
115.7,1.144e+06,9.677e+04,2.535e+04,1.266e+06
117.2,1.225e+06,1.286e+05,2.879e+04,1.382e+06
118.6,1.242e+06,1.285e+05,2.536e+04,1.395e+06
120.1,1.212e+06,1.176e+05,1.969e+04,1.349e+06
121.6,1.145e+06,1.135e+05,1.514e+04,1.274e+06
123.1,1.072e+06,1.233e+05,1.143e+04,1.207e+06
124.6,1.001e+06,1.367e+05,8.410e+03,1.146e+06
126.1,9.121e+05,1.480e+05,7.586e+03,1.068e+06
127.5,8.398e+05,1.714e+05,9.637e+03,1.021e+06
129.0,7.847e+05,1.790e+05,1.190e+04,9.756e+05
130.5,7.205e+05,1.735e+05,1.287e+04,9.069e+05
132.0,6.218e+05,1.554e+05,1.233e+04,7.896e+05
133.5,2.405e+05,9.441e+04,8.609e+03,3.435e+05
135.0,1.469e+04,5.680e+04,6.055e+03,7.755e+04
136.4,5.205e+03,4.314e+04,5.317e+03,5.366e+04
137.9,5.091e+03,3.644e+04,4.652e+03,4.618e+04
139.4,5.147e+03,3.227e+04,4.316e+03,4.173e+04
140.9,5.123e+03,3.087e+04,3.872e+03,3.987e+04
142.4,4.966e+03,2.823e+04,3.620e+03,3.682e+04
143.9,4.881e+03,2.093e+04,3.172e+03,2.898e+04
145.3,4.779e+03,1.642e+04,2.740e+03,2.393e+04
146.8,4.654e+03,1.346e+04,2.171e+03,2.028e+04
148.3,4.852e+03,1.408e+04,1.882e+03,2.082e+04
149.8,5.622e+03,1.238e+04,1.977e+03,1.998e+04
151.3,6.035e+03,9.098e+03,1.503e+03,1.664e+04
152.8,5.515e+03,6.972e+03,1.127e+03,1.361e+04
154.2,5.376e+03,6.369e+03,9.822e+02,1.273e+04
155.7,5.124e+03,5.657e+03,8.300e+02,1.161e+04
157.2,4.963e+03,3.863e+03,6.022e+02,9.428e+03
158.7,4.841e+03,2.967e+03,4.625e+02,8.270e+03
160.2,4.674e+03,2.651e+03,3.495e+02,7.674e+03
161.7,4.561e+03,2.452e+03,2.459e+02,7.259e+03
163.1,4.360e+03,2.538e+03,1.511e+02,7.049e+03
164.6,4.563e+03,3.000e+03,1.161e+02,7.679e+03
166.1,4.437e+03,3.376e+03,1.855e+02,7.998e+03
167.6,4.189e+03,3.185e+03,2.580e+02,7.632e+03
169.1,4.351e+03,2.534e+03,2.234e+02,7.108e+03
170.5,4.988e+03,1.629e+03,1.445e+02,6.762e+03
172.0,5.347e+03,1.517e+03,1.387e+02,7.003e+03
173.5,5.714e+03,2.304e+03,1.772e+02,8.195e+03
175.0,6.078e+03,3.524e+03,2.429e+02,9.844e+03
176.5,6.491e+03,4.928e+03,3.180e+02,1.174e+04
178.0,6.631e+03,5.178e+03,3.237e+02,1.213e+04
179.4,6.498e+03,6.388e+03,2.836e+02,1.317e+04
180.9,7.601e+03,1.358e+04,3.331e+02,2.151e+04
182.4,8.513e+03,2.650e+04,5.617e+02,3.558e+04
183.9,5.180e+03,1.707e+04,4.243e+02,2.268e+04
185.4,1.863e+03,4.069e+03,1.860e+02,6.118e+03
186.9,1.007e+03,4.961e+03,2.181e+02,6.186e+03
188.3,2.148e+03,1.012e+04,3.757e+02,1.264e+04
189.8,3.358e+03,1.800e+04,6.314e+02,2.199e+04
191.3,3.707e+03,1.850e+04,7.794e+02,2.298e+04
192.8,6.345e+03,1.919e+04,8.136e+02,2.635e+04
194.3,1.212e+04,1.918e+04,7.687e+02,3.206e+04
195.8,1.593e+04,1.094e+04,4.811e+02,2.735e+04
197.2,1.776e+04,2.140e+03,2.134e+02,2.012e+04
198.7,1.905e+04,1.364e+03,2.211e+02,2.064e+04
