freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.210e+03,2.608e+01,1.905e+01,2.255e+03
1.5,1.320e+03,6.664e+01,3.331e+01,1.420e+03
3.0,1.243e+02,6.423e+01,3.068e+01,2.192e+02
4.5,1.153e+03,6.250e+01,3.051e+01,1.246e+03
6.0,4.465e+03,5.689e+01,3.515e+01,4.557e+03
7.5,7.467e+03,5.569e+01,3.840e+01,7.561e+03
9.0,1.069e+04,5.309e+01,4.341e+01,1.079e+04
10.5,1.493e+04,5.468e+01,5.525e+01,1.504e+04
12.0,1.967e+04,5.461e+01,6.256e+01,1.978e+04
13.5,2.317e+04,5.432e+01,4.943e+01,2.327e+04
15.0,2.850e+04,5.209e+01,4.886e+01,2.860e+04
16.5,3.528e+04,4.745e+01,5.740e+01,3.539e+04
18.1,4.286e+04,5.480e+01,6.519e+01,4.298e+04
19.6,5.180e+04,6.221e+01,7.695e+01,5.194e+04
21.1,6.223e+04,6.198e+01,9.115e+01,6.238e+04
22.6,7.416e+04,5.944e+01,1.048e+02,7.433e+04
24.1,8.719e+04,5.809e+01,1.371e+02,8.739e+04
25.6,1.007e+05,6.724e+01,1.606e+02,1.009e+05
27.1,1.169e+05,6.844e+01,1.722e+02,1.171e+05
28.6,1.359e+05,6.702e+01,2.053e+02,1.362e+05
30.1,1.563e+05,6.026e+01,2.794e+02,1.567e+05
31.6,1.775e+05,5.585e+01,4.163e+02,1.780e+05
33.1,2.010e+05,6.010e+01,5.119e+02,2.015e+05
34.6,2.286e+05,6.272e+01,5.505e+02,2.292e+05
36.1,2.605e+05,6.991e+01,5.456e+02,2.611e+05
37.6,2.975e+05,7.100e+01,5.074e+02,2.980e+05
39.1,3.405e+05,7.488e+01,5.312e+02,3.412e+05
40.6,3.908e+05,8.299e+01,5.520e+02,3.914e+05
42.1,4.509e+05,1.027e+02,5.884e+02,4.515e+05
43.6,5.184e+05,1.161e+02,6.799e+02,5.192e+05
45.1,5.911e+05,1.056e+02,7.496e+02,5.920e+05
46.6,6.671e+05,8.035e+01,5.902e+02,6.677e+05
48.1,7.551e+05,6.398e+01,8.525e+02,7.560e+05
49.6,8.777e+05,5.349e+01,1.510e+03,8.792e+05
51.1,1.034e+06,4.847e+01,2.756e+03,1.037e+06
52.6,1.242e+06,6.514e+01,4.946e+03,1.247e+06
54.2,1.557e+06,1.886e+02,8.636e+03,1.566e+06
