freq,psd_x,psd_y,psd_z,psd_xyz
0.0,5.239e+02,6.986e+00,1.615e+01,5.470e+02
1.5,2.979e+02,2.124e+01,1.835e+01,3.375e+02
2.9,1.805e+01,2.227e+01,1.422e+01,5.454e+01
4.4,3.854e+02,2.337e+01,1.933e+01,4.281e+02
5.9,1.734e+03,2.386e+01,2.810e+01,1.786e+03
7.3,2.987e+03,2.760e+01,4.097e+01,3.055e+03
8.8,4.274e+03,2.883e+01,4.951e+01,4.352e+03
10.3,5.745e+03,3.597e+01,6.432e+01,5.846e+03
11.7,7.229e+03,3.874e+01,8.095e+01,7.349e+03
13.2,8.669e+03,3.007e+01,8.750e+01,8.786e+03
14.7,1.054e+04,2.909e+01,1.052e+02,1.068e+04
16.1,1.270e+04,3.107e+01,1.279e+02,1.286e+04
17.6,1.521e+04,3.050e+01,1.599e+02,1.540e+04
19.1,1.845e+04,2.943e+01,1.870e+02,1.867e+04
20.5,2.321e+04,3.127e+01,2.259e+02,2.347e+04
22.0,2.820e+04,3.094e+01,2.735e+02,2.851e+04
23.5,3.197e+04,3.327e+01,3.101e+02,3.231e+04
24.9,3.514e+04,3.552e+01,3.258e+02,3.550e+04
26.4,3.813e+04,3.505e+01,3.365e+02,3.850e+04
27.9,4.198e+04,4.130e+01,3.604e+02,4.239e+04
29.4,4.899e+04,4.434e+01,4.136e+02,4.944e+04
30.8,6.140e+04,4.383e+01,5.109e+02,6.195e+04
32.3,7.444e+04,3.947e+01,6.133e+02,7.510e+04
33.8,8.425e+04,3.868e+01,6.844e+02,8.497e+04
35.2,9.373e+04,3.376e+01,7.615e+02,9.452e+04
36.7,1.036e+05,3.509e+01,8.412e+02,1.045e+05
38.2,1.160e+05,3.914e+01,9.026e+02,1.170e+05
39.6,1.294e+05,5.881e+01,1.080e+03,1.305e+05
41.1,1.403e+05,8.042e+01,1.348e+03,1.417e+05
42.6,1.508e+05,6.614e+01,1.435e+03,1.523e+05
44.0,1.661e+05,6.700e+01,1.436e+03,1.676e+05
45.5,1.892e+05,9.385e+01,1.503e+03,1.908e+05
47.0,2.189e+05,1.017e+02,1.664e+03,2.207e+05
48.4,2.538e+05,8.937e+01,1.842e+03,2.557e+05
49.9,3.011e+05,1.027e+02,2.044e+03,3.032e+05
51.4,3.651e+05,9.578e+01,2.232e+03,3.674e+05
52.8,4.536e+05,1.080e+02,2.861e+03,4.566e+05
54.3,5.717e+05,7.728e+02,5.635e+03,5.781e+05
55.8,7.271e+05,3.074e+03,1.281e+04,7.430e+05
57.2,9.740e+05,6.808e+03,2.306e+04,1.004e+06
58.7,1.433e+06,9.615e+03,3.473e+04,1.478e+06
60.2,2.228e+06,1.326e+04,5.087e+04,2.292e+06
61.6,2.858e+06,2.006e+04,6.267e+04,2.941e+06
63.1,2.661e+06,2.292e+04,5.893e+04,2.743e+06
64.6,2.018e+06,1.910e+04,4.728e+04,2.084e+06
66.0,1.435e+06,1.302e+04,3.547e+04,1.484e+06
67.5,1.003e+06,7.091e+03,2.553e+04,1.036e+06
69.0,7.400e+05,5.077e+03,1.880e+04,7.639e+05
70.4,5.674e+05,5.637e+03,1.522e+04,5.882e+05
71.9,3.970e+05,5.577e+03,1.239e+04,4.150e+05
73.4,2.653e+05,5.804e+03,1.063e+04,2.817e+05
74.8,1.799e+05,5.358e+03,8.631e+03,1.939e+05
76.3,1.187e+05,3.700e+03,5.632e+03,1.281e+05
77.8,7.449e+04,2.066e+03,2.746e+03,7.931e+04
79.3,4.483e+04,1.435e+03,9.853e+02,4.725e+04
80.7,2.485e+04,1.664e+03,3.306e+02,2.684e+04
82.2,1.279e+04,2.602e+03,3.970e+02,1.579e+04
83.7,8.955e+03,3.760e+03,6.304e+02,1.335e+04
85.1,1.045e+04,3.670e+03,6.947e+02,1.481e+04
86.6,1.116e+04,2.873e+03,5.022e+02,1.454e+04
88.1,1.076e+04,2.171e+03,3.878e+02,1.332e+04
89.5,1.301e+04,1.681e+03,4.426e+02,1.514e+04
91.0,2.073e+04,1.424e+03,8.331e+02,2.299e+04
92.5,3.925e+04,1.406e+03,1.767e+03,4.242e+04
93.9,7.817e+04,1.456e+03,3.751e+03,8.338e+04
95.4,1.312e+05,1.274e+03,6.757e+03,1.392e+05
96.9,1.641e+05,8.887e+02,9.690e+03,1.747e+05
98.3,1.618e+05,5.510e+02,1.094e+04,1.733e+05
99.8,1.234e+05,3.085e+02,7.964e+03,1.317e+05
101.3,1.012e+05,3.515e+02,6.424e+03,1.079e+05
102.7,1.005e+05,3.345e+02,7.007e+03,1.078e+05
104.2,1.205e+05,2.288e+02,6.903e+03,1.276e+05
105.7,1.328e+05,3.237e+02,7.790e+03,1.409e+05
107.1,1.274e+05,5.709e+02,1.148e+04,1.395e+05
108.6,1.095e+05,1.007e+03,1.594e+04,1.264e+05
110.1,8.889e+04,1.489e+03,1.786e+04,1.082e+05
111.5,6.893e+04,1.497e+03,1.560e+04,8.602e+04
113.0,5.729e+04,1.420e+03,1.521e+04,7.392e+04
114.5,4.817e+04,1.745e+03,1.729e+04,6.721e+04
115.9,3.875e+04,1.763e+03,1.754e+04,5.806e+04
117.4,3.622e+04,1.877e+03,1.967e+04,5.777e+04
118.9,4.026e+04,2.070e+03,2.281e+04,6.514e+04
120.3,5.311e+04,2.728e+03,3.229e+04,8.813e+04
121.8,7.426e+04,4.493e+03,5.304e+04,1.318e+05
123.3,9.755e+04,6.651e+03,7.638e+04,1.806e+05
124.7,1.116e+05,7.780e+03,8.665e+04,2.061e+05
126.2,1.105e+05,7.797e+03,8.136e+04,1.996e+05
127.7,1.000e+05,7.107e+03,6.614e+04,1.733e+05
129.2,8.999e+04,6.394e+03,5.540e+04,1.518e+05
130.6,7.936e+04,5.416e+03,4.438e+04,1.292e+05
132.1,6.724e+04,4.159e+03,3.133e+04,1.027e+05
133.6,2.678e+04,1.548e+03,1.051e+04,3.883e+04
135.0,5.851e+03,2.945e+02,1.254e+03,7.399e+03
136.5,5.411e+03,2.190e+02,7.364e+02,6.366e+03
138.0,5.475e+03,1.518e+02,5.732e+02,6.200e+03
139.4,5.402e+03,1.226e+02,4.986e+02,6.023e+03
140.9,5.231e+03,1.123e+02,4.377e+02,5.781e+03
142.4,5.235e+03,1.081e+02,4.554e+02,5.799e+03
143.8,5.256e+03,1.080e+02,5.312e+02,5.895e+03
145.3,5.267e+03,1.157e+02,6.273e+02,6.010e+03
146.8,5.176e+03,1.312e+02,6.512e+02,5.959e+03
148.2,4.755e+03,1.414e+02,6.211e+02,5.517e+03
149.7,4.082e+03,1.374e+02,5.301e+02,4.749e+03
151.2,3.684e+03,1.173e+02,4.497e+02,4.251e+03
152.6,3.789e+03,1.046e+02,4.190e+02,4.313e+03
154.1,4.499e+03,1.032e+02,3.847e+02,4.986e+03
155.6,6.720e+03,1.187e+02,4.199e+02,7.258e+03
157.0,1.040e+04,1.337e+02,4.381e+02,1.097e+04
158.5,1.586e+04,1.550e+02,3.896e+02,1.641e+04
