freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.179e+01,1.409e+03,5.208e+01,1.483e+03
1.5,2.797e+01,7.950e+02,1.147e+02,9.376e+02
2.9,2.548e+01,3.827e+01,5.216e+01,1.159e+02
4.4,2.418e+01,9.721e+02,2.920e+01,1.025e+03
5.9,2.488e+01,4.420e+03,2.524e+01,4.470e+03
7.4,3.454e+01,7.163e+03,2.594e+01,7.224e+03
8.8,4.986e+01,1.018e+04,3.194e+01,1.026e+04
10.3,7.481e+01,1.458e+04,5.638e+01,1.471e+04
11.8,7.766e+01,2.101e+04,5.755e+01,2.115e+04
13.3,5.247e+01,2.904e+04,3.663e+01,2.913e+04
14.7,6.057e+01,3.728e+04,2.802e+01,3.736e+04
16.2,7.753e+01,4.689e+04,2.431e+01,4.699e+04
17.7,9.278e+01,5.917e+04,2.346e+01,5.929e+04
19.1,1.031e+02,7.497e+04,2.360e+01,7.510e+04
20.6,1.314e+02,9.497e+04,2.758e+01,9.513e+04
22.1,1.517e+02,1.187e+05,4.158e+01,1.189e+05
23.6,1.299e+02,1.460e+05,6.291e+01,1.462e+05
25.0,1.284e+02,1.847e+05,9.086e+01,1.849e+05
26.5,1.872e+02,2.386e+05,1.372e+02,2.389e+05
28.0,3.013e+02,3.165e+05,3.155e+02,3.172e+05
29.5,5.597e+02,4.337e+05,5.772e+02,4.348e+05
30.9,1.140e+03,6.173e+05,9.403e+02,6.193e+05
32.4,1.934e+03,9.468e+05,2.316e+03,9.511e+05
33.9,3.801e+03,1.718e+06,5.879e+03,1.727e+06
35.3,9.060e+03,3.370e+06,1.989e+04,3.399e+06
36.8,1.083e+04,3.985e+06,3.698e+04,4.033e+06
38.3,7.656e+03,3.140e+06,4.073e+04,3.189e+06
39.8,5.828e+03,2.132e+06,3.325e+04,2.172e+06
41.2,3.699e+03,1.405e+06,2.099e+04,1.430e+06
42.7,1.930e+03,1.009e+06,1.443e+04,1.025e+06
44.2,1.590e+03,7.753e+05,1.220e+04,7.891e+05
45.7,1.745e+03,6.634e+05,1.227e+04,6.774e+05
47.1,2.034e+03,5.616e+05,1.367e+04,5.773e+05
48.6,2.239e+03,4.746e+05,1.388e+04,4.908e+05
50.1,2.619e+03,3.949e+05,9.288e+03,4.068e+05
51.5,3.331e+03,3.498e+05,1.033e+04,3.634e+05
53.0,4.846e+03,3.279e+05,1.594e+04,3.487e+05
54.5,7.212e+03,3.201e+05,2.203e+04,3.493e+05
56.0,8.610e+03,3.197e+05,2.412e+04,3.524e+05
57.4,9.014e+03,3.059e+05,1.902e+04,3.340e+05
58.9,9.941e+03,2.763e+05,1.300e+04,2.993e+05
60.4,1.163e+04,2.405e+05,9.572e+03,2.617e+05
61.9,1.552e+04,2.048e+05,9.000e+03,2.294e+05
63.3,2.202e+04,1.781e+05,1.218e+04,2.123e+05
64.8,2.652e+04,1.515e+05,1.495e+04,1.930e+05
66.3,2.869e+04,1.292e+05,1.532e+04,1.732e+05
67.7,3.431e+04,1.178e+05,1.382e+04,1.659e+05
69.2,5.354e+04,1.154e+05,1.274e+04,1.817e+05
70.7,7.413e+04,1.278e+05,1.587e+04,2.178e+05
72.2,7.226e+04,1.448e+05,1.605e+04,2.332e+05
73.6,5.346e+04,1.489e+05,2.021e+04,2.226e+05
75.1,3.245e+04,1.384e+05,3.522e+04,2.060e+05
76.6,2.009e+04,1.248e+05,6.093e+04,2.059e+05
78.1,1.769e+04,1.233e+05,9.667e+04,2.376e+05
79.5,2.214e+04,1.343e+05,1.268e+05,2.832e+05
81.0,2.500e+04,1.465e+05,1.415e+05,3.131e+05
82.5,2.333e+04,1.648e+05,1.491e+05,3.373e+05
83.9,1.870e+04,1.824e+05,1.436e+05,3.448e+05
85.4,1.625e+04,1.928e+05,1.281e+05,3.372e+05
86.9,1.666e+04,1.789e+05,1.043e+05,2.999e+05
88.4,1.450e+04,1.563e+05,8.354e+04,2.544e+05
89.8,1.199e+04,1.289e+05,6.413e+04,2.050e+05
91.3,8.536e+03,1.012e+05,4.700e+04,1.567e+05
92.8,1.101e+04,9.319e+04,4.005e+04,1.442e+05
94.3,1.120e+04,1.090e+05,3.835e+04,1.585e+05
95.7,1.116e+04,1.721e+05,4.233e+04,2.256e+05
97.2,1.295e+04,2.022e+05,4.506e+04,2.602e+05
98.7,1.766e+04,2.136e+05,4.703e+04,2.783e+05
100.1,2.065e+04,2.163e+05,4.837e+04,2.854e+05
101.6,2.262e+04,2.175e+05,5.211e+04,2.923e+05
103.1,2.526e+04,2.189e+05,5.772e+04,3.019e+05
104.6,2.852e+04,2.255e+05,6.453e+04,3.186e+05
106.0,3.166e+04,2.397e+05,7.238e+04,3.437e+05
107.5,3.804e+04,2.490e+05,7.665e+04,3.637e+05
