freq,psd_x,psd_y,psd_z,psd_xyz
50.4,9.516e+03,3.145e+02,9.803e+02,1.081e+04
51.9,1.107e+04,3.415e+02,1.224e+03,1.264e+04
53.4,1.291e+04,3.486e+02,1.557e+03,1.482e+04
54.9,1.524e+04,4.632e+02,2.018e+03,1.773e+04
56.4,1.755e+04,4.555e+02,1.936e+03,1.994e+04
57.9,1.956e+04,4.450e+02,1.952e+03,2.196e+04
59.4,2.208e+04,4.579e+02,2.118e+03,2.466e+04
60.8,2.534e+04,4.829e+02,2.511e+03,2.834e+04
62.3,2.885e+04,6.547e+02,2.921e+03,3.243e+04
63.8,3.062e+04,8.214e+02,3.296e+03,3.473e+04
65.3,3.256e+04,1.001e+03,3.843e+03,3.741e+04
66.8,3.274e+04,1.127e+03,4.077e+03,3.794e+04
68.3,3.092e+04,1.159e+03,3.272e+03,3.535e+04
69.7,2.666e+04,1.051e+03,2.247e+03,2.995e+04
71.2,2.070e+04,1.018e+03,1.734e+03,2.345e+04
72.7,1.477e+04,1.172e+03,1.867e+03,1.781e+04
74.2,1.238e+04,1.536e+03,2.085e+03,1.600e+04
75.7,9.512e+03,2.407e+03,2.366e+03,1.429e+04
77.2,6.346e+03,2.746e+03,2.401e+03,1.149e+04
78.6,4.826e+03,3.092e+03,2.535e+03,1.045e+04
80.1,4.546e+03,3.602e+03,3.122e+03,1.127e+04
81.6,5.356e+03,3.941e+03,3.747e+03,1.304e+04
83.1,7.186e+03,4.388e+03,3.511e+03,1.508e+04
84.6,8.713e+03,4.729e+03,3.280e+03,1.672e+04
86.1,9.069e+03,4.420e+03,2.995e+03,1.648e+04
87.5,9.394e+03,5.433e+03,2.681e+03,1.751e+04
89.0,9.685e+03,4.903e+03,2.163e+03,1.675e+04
90.5,1.139e+04,3.707e+03,1.736e+03,1.683e+04
92.0,1.290e+04,2.364e+03,1.333e+03,1.660e+04
93.5,1.525e+04,1.431e+03,1.096e+03,1.778e+04
95.0,1.704e+04,9.113e+02,9.197e+02,1.887e+04
96.4,1.828e+04,6.375e+02,8.117e+02,1.973e+04
97.9,1.920e+04,5.217e+02,7.426e+02,2.046e+04
99.4,1.968e+04,4.852e+02,7.432e+02,2.091e+04
100.9,1.928e+04,5.393e+02,8.275e+02,2.064e+04
102.4,1.972e+04,5.921e+02,9.835e+02,2.130e+04
103.9,1.985e+04,5.864e+02,9.967e+02,2.143e+04
105.3,2.030e+04,5.813e+02,9.309e+02,2.181e+04
106.8,2.111e+04,7.340e+02,1.093e+03,2.293e+04
108.3,2.049e+04,1.068e+03,1.529e+03,2.309e+04
109.8,1.807e+04,1.587e+03,2.061e+03,2.171e+04
111.3,1.495e+04,1.667e+03,2.258e+03,1.887e+04
112.8,1.223e+04,1.471e+03,2.217e+03,1.592e+04
114.3,9.995e+03,1.237e+03,1.819e+03,1.305e+04
115.7,7.809e+03,8.795e+02,1.318e+03,1.001e+04
117.2,5.702e+03,7.645e+02,9.120e+02,7.379e+03
118.7,3.538e+03,1.010e+03,5.018e+02,5.050e+03
120.2,2.713e+03,1.728e+03,4.135e+02,4.854e+03
121.7,2.693e+03,2.524e+03,5.561e+02,5.773e+03
123.2,2.862e+03,2.985e+03,8.673e+02,6.714e+03
124.6,3.096e+03,3.286e+03,1.284e+03,7.666e+03
126.1,3.269e+03,3.221e+03,1.616e+03,8.106e+03
127.6,3.299e+03,3.408e+03,1.915e+03,8.623e+03
129.1,3.581e+03,4.091e+03,2.673e+03,1.034e+04
130.6,3.643e+03,4.531e+03,3.838e+03,1.201e+04
132.1,3.131e+03,4.101e+03,4.804e+03,1.204e+04
133.5,1.761e+03,1.849e+03,2.908e+03,6.519e+03
135.0,1.106e+03,5.564e+02,1.189e+03,2.851e+03
136.5,1.172e+03,5.063e+02,1.123e+03,2.801e+03
138.0,1.325e+03,5.406e+02,1.190e+03,3.056e+03
139.5,1.451e+03,5.564e+02,1.240e+03,3.248e+03
141.0,1.638e+03,6.704e+02,1.257e+03,3.565e+03
142.4,1.838e+03,7.655e+02,1.237e+03,3.840e+03
143.9,1.961e+03,8.011e+02,1.140e+03,3.903e+03
145.4,2.102e+03,8.160e+02,1.066e+03,3.984e+03
146.9,2.023e+03,8.754e+02,1.087e+03,3.985e+03
148.4,2.229e+03,1.000e+03,1.059e+03,4.289e+03
149.9,2.519e+03,1.070e+03,9.934e+02,4.582e+03
151.3,2.677e+03,1.138e+03,1.023e+03,4.838e+03
152.8,2.965e+03,1.195e+03,9.637e+02,5.123e+03
154.3,3.434e+03,1.352e+03,1.020e+03,5.807e+03
155.8,3.689e+03,1.313e+03,9.928e+02,5.995e+03
157.3,4.346e+03,1.353e+03,9.793e+02,6.678e+03
158.8,4.804e+03,1.314e+03,1.024e+03,7.142e+03
160.2,5.138e+03,1.305e+03,1.075e+03,7.517e+03
161.7,5.123e+03,1.438e+03,1.301e+03,7.862e+03
163.2,5.786e+03,1.559e+03,1.468e+03,8.814e+03
164.7,6.227e+03,1.607e+03,1.614e+03,9.448e+03
166.2,6.302e+03,1.629e+03,1.721e+03,9.652e+03
167.7,6.360e+03,1.610e+03,2.067e+03,1.004e+04
169.2,6.424e+03,1.824e+03,2.632e+03,1.088e+04
170.6,5.535e+03,1.677e+03,3.009e+03,1.022e+04
172.1,4.790e+03,1.494e+03,3.391e+03,9.675e+03
173.6,4.621e+03,1.419e+03,3.732e+03,9.772e+03
175.1,4.203e+03,1.280e+03,4.009e+03,9.491e+03
176.6,3.460e+03,9.851e+02,4.125e+03,8.571e+03
178.1,2.758e+03,6.926e+02,4.030e+03,7.480e+03
179.5,2.116e+03,4.752e+02,3.837e+03,6.428e+03
181.0,1.623e+03,3.064e+02,3.443e+03,5.373e+03
182.5,1.255e+03,2.527e+02,3.488e+03,4.996e+03
184.0,9.653e+02,2.372e+02,3.371e+03,4.574e+03
185.5,7.536e+02,2.693e+02,3.312e+03,4.334e+03
187.0,6.958e+02,3.692e+02,3.318e+03,4.383e+03
188.4,6.662e+02,5.246e+02,3.125e+03,4.316e+03
189.9,7.689e+02,7.402e+02,3.234e+03,4.743e+03
191.4,8.371e+02,9.889e+02,2.844e+03,4.670e+03
192.9,8.315e+02,1.213e+03,2.466e+03,4.510e+03
194.4,7.916e+02,1.504e+03,1.993e+03,4.289e+03
195.9,6.892e+02,1.575e+03,1.756e+03,4.020e+03
197.3,5.961e+02,1.749e+03,1.749e+03,4.093e+03
198.8,5.114e+02,1.672e+03,1.824e+03,4.007e+03
