freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.275e+02,8.054e+02,1.401e+01,1.047e+03
1.5,1.499e+02,4.672e+02,5.447e+01,6.716e+02
3.0,3.075e+01,2.726e+01,6.033e+01,1.183e+02
4.5,3.215e+01,2.567e+02,5.832e+01,3.472e+02
6.0,3.140e+01,1.071e+03,5.496e+01,1.157e+03
7.5,3.025e+01,1.805e+03,5.185e+01,1.887e+03
9.0,3.095e+01,2.540e+03,4.578e+01,2.617e+03
10.5,3.890e+01,3.881e+03,4.664e+01,3.967e+03
12.0,3.723e+01,5.662e+03,4.839e+01,5.747e+03
13.5,4.009e+01,7.699e+03,4.771e+01,7.787e+03
15.0,5.019e+01,1.016e+04,4.826e+01,1.026e+04
16.5,6.109e+01,1.380e+04,5.407e+01,1.391e+04
18.1,7.368e+01,1.827e+04,6.466e+01,1.841e+04
19.6,9.509e+01,2.376e+04,8.401e+01,2.394e+04
21.1,1.577e+02,3.216e+04,9.581e+01,3.241e+04
22.6,2.878e+02,4.488e+04,1.051e+02,4.527e+04
24.1,5.542e+02,6.450e+04,1.359e+02,6.519e+04
25.6,1.062e+03,9.668e+04,2.144e+02,9.795e+04
27.1,2.259e+03,1.495e+05,4.213e+02,1.522e+05
28.6,4.472e+03,2.227e+05,8.452e+02,2.280e+05
30.1,1.207e+04,3.857e+05,1.403e+03,3.991e+05
31.6,8.641e+04,1.204e+06,1.105e+03,1.291e+06
33.1,2.522e+05,2.471e+06,7.238e+02,2.724e+06
34.6,3.275e+05,2.407e+06,6.791e+02,2.735e+06
36.1,3.364e+05,1.770e+06,4.678e+02,2.107e+06
37.6,3.351e+05,1.271e+06,7.452e+02,1.607e+06
39.1,3.553e+05,9.590e+05,1.941e+03,1.316e+06
40.6,4.284e+05,7.923e+05,4.983e+03,1.226e+06
42.1,5.577e+05,6.283e+05,6.623e+03,1.193e+06
43.6,5.825e+05,3.951e+05,1.039e+04,9.880e+05
45.1,4.132e+05,2.010e+05,9.161e+03,6.233e+05
46.6,2.870e+05,1.464e+05,4.400e+03,4.378e+05
48.1,2.426e+05,1.428e+05,1.277e+03,3.867e+05
49.6,2.175e+05,1.391e+05,4.913e+02,3.571e+05
51.1,1.947e+05,1.204e+05,6.045e+02,3.157e+05
52.6,1.732e+05,9.111e+04,6.872e+02,2.650e+05
54.2,1.510e+05,6.865e+04,8.155e+02,2.205e+05
55.7,1.275e+05,5.648e+04,1.163e+03,1.851e+05
57.2,1.039e+05,4.749e+04,2.487e+03,1.538e+05
58.7,8.573e+04,4.022e+04,3.412e+03,1.294e+05
60.2,7.313e+04,3.340e+04,2.109e+03,1.086e+05
61.7,6.165e+04,2.855e+04,1.144e+03,9.134e+04
63.2,5.387e+04,2.883e+04,9.221e+02,8.362e+04
64.7,4.741e+04,3.413e+04,1.367e+03,8.291e+04
66.2,3.732e+04,3.429e+04,2.125e+03,7.373e+04
67.7,3.120e+04,3.268e+04,2.798e+03,6.668e+04
69.2,2.599e+04,2.988e+04,2.312e+03,5.818e+04
70.7,2.132e+04,2.895e+04,2.544e+03,5.282e+04
72.2,2.154e+04,3.165e+04,4.096e+03,5.729e+04
73.7,2.135e+04,3.721e+04,6.124e+03,6.468e+04
75.2,1.865e+04,4.179e+04,8.020e+03,6.846e+04
76.7,1.533e+04,4.388e+04,7.525e+03,6.674e+04
78.2,1.481e+04,5.293e+04,8.093e+03,7.584e+04
79.7,1.375e+04,5.952e+04,7.445e+03,8.071e+04
81.2,1.134e+04,5.858e+04,5.103e+03,7.502e+04
82.7,8.285e+03,5.376e+04,4.304e+03,6.635e+04
84.2,4.926e+03,4.585e+04,4.783e+03,5.556e+04
85.7,2.691e+03,3.772e+04,5.070e+03,4.548e+04
87.2,1.410e+03,2.874e+04,4.578e+03,3.473e+04
88.7,1.352e+03,2.089e+04,4.673e+03,2.692e+04
90.3,2.153e+03,1.514e+04,5.552e+03,2.285e+04
91.8,2.875e+03,1.127e+04,5.617e+03,1.976e+04
93.3,3.400e+03,7.575e+03,5.990e+03,1.696e+04
94.8,3.725e+03,4.470e+03,5.886e+03,1.408e+04
96.3,4.715e+03,2.838e+03,6.502e+03,1.405e+04
97.8,5.893e+03,2.518e+03,7.668e+03,1.608e+04
99.3,6.256e+03,2.732e+03,7.907e+03,1.690e+04
100.8,6.723e+03,3.323e+03,8.276e+03,1.832e+04
102.3,7.327e+03,4.096e+03,8.736e+03,2.016e+04
103.8,8.114e+03,5.016e+03,9.726e+03,2.286e+04
105.3,8.523e+03,5.855e+03,1.110e+04,2.548e+04
106.8,8.758e+03,7.389e+03,1.169e+04,2.784e+04
108.3,8.940e+03,8.750e+03,1.193e+04,2.962e+04
109.8,7.657e+03,7.913e+03,1.115e+04,2.672e+04
111.3,6.782e+03,6.980e+03,9.825e+03,2.359e+04
112.8,6.853e+03,7.186e+03,8.769e+03,2.281e+04
114.3,6.665e+03,7.289e+03,8.036e+03,2.199e+04
115.8,6.294e+03,7.220e+03,6.957e+03,2.047e+04
117.3,6.139e+03,7.023e+03,6.260e+03,1.942e+04
118.8,6.508e+03,7.474e+03,7.233e+03,2.122e+04
