freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.898e+01,3.932e+01,5.261e+02,5.944e+02
1.5,8.319e+01,5.033e+01,3.573e+02,4.909e+02
3.0,1.194e+02,4.060e+01,9.772e+01,2.577e+02
4.5,1.534e+02,4.395e+01,3.422e+02,5.396e+02
6.0,1.310e+02,4.050e+01,1.189e+03,1.360e+03
7.5,1.132e+02,3.536e+01,1.910e+03,2.059e+03
9.0,1.204e+02,3.655e+01,2.765e+03,2.922e+03
10.5,1.246e+02,4.005e+01,3.955e+03,4.120e+03
12.0,1.406e+02,4.396e+01,5.450e+03,5.634e+03
13.5,1.513e+02,4.163e+01,6.494e+03,6.687e+03
15.0,1.403e+02,3.567e+01,8.356e+03,8.532e+03
16.5,1.308e+02,3.573e+01,1.102e+04,1.118e+04
18.0,1.421e+02,3.757e+01,1.385e+04,1.403e+04
19.5,1.541e+02,4.548e+01,1.705e+04,1.725e+04
21.0,1.786e+02,4.690e+01,2.089e+04,2.111e+04
22.5,1.974e+02,4.319e+01,2.529e+04,2.553e+04
24.0,2.306e+02,4.340e+01,3.219e+04,3.246e+04
25.5,2.707e+02,4.446e+01,4.036e+04,4.067e+04
27.0,3.518e+02,4.213e+01,4.867e+04,4.907e+04
28.5,4.296e+02,4.894e+01,5.856e+04,5.904e+04
30.0,5.095e+02,7.205e+01,7.186e+04,7.245e+04
31.5,6.601e+02,1.002e+02,8.899e+04,8.975e+04
33.0,1.021e+03,1.318e+02,1.083e+05,1.095e+05
34.5,1.294e+03,1.392e+02,1.391e+05,1.405e+05
36.0,1.769e+03,2.091e+02,1.804e+05,1.824e+05
37.5,2.186e+03,6.611e+02,2.472e+05,2.500e+05
38.9,2.102e+03,3.045e+03,3.574e+05,3.625e+05
40.4,1.201e+03,6.343e+03,4.576e+05,4.651e+05
41.9,5.908e+02,8.357e+03,5.246e+05,5.335e+05
43.4,5.150e+02,1.412e+04,5.911e+05,6.057e+05
44.9,8.692e+02,1.966e+04,6.134e+05,6.339e+05
46.4,3.035e+03,2.267e+04,5.904e+05,6.161e+05
47.9,7.546e+03,2.186e+04,5.436e+05,5.730e+05
49.4,1.293e+04,1.705e+04,4.719e+05,5.019e+05
50.9,1.842e+04,1.188e+04,4.463e+05,4.766e+05
52.4,1.816e+04,7.568e+03,4.274e+05,4.531e+05
53.9,1.693e+04,5.622e+03,4.034e+05,4.259e+05
55.4,1.467e+04,5.335e+03,3.506e+05,3.706e+05
56.9,1.047e+04,5.849e+03,2.806e+05,2.969e+05
58.4,7.245e+03,5.475e+03,1.933e+05,2.061e+05
59.9,4.868e+03,5.077e+03,1.305e+05,1.405e+05
61.4,3.258e+03,4.468e+03,9.734e+04,1.051e+05
62.9,2.779e+03,4.287e+03,8.932e+04,9.638e+04
64.4,1.931e+03,3.190e+03,6.680e+04,7.192e+04
65.9,1.532e+03,2.293e+03,6.194e+04,6.576e+04
67.4,3.215e+03,2.735e+03,1.017e+05,1.077e+05
68.9,7.800e+03,6.503e+03,2.108e+05,2.251e+05
70.4,1.678e+04,1.924e+04,4.060e+05,4.421e+05
71.9,2.173e+04,3.026e+04,5.126e+05,5.646e+05
73.4,2.070e+04,3.478e+04,5.750e+05,6.305e+05
74.9,1.953e+04,3.768e+04,5.822e+05,6.394e+05
76.4,1.838e+04,3.524e+04,5.067e+05,5.603e+05
77.9,1.520e+04,3.018e+04,3.932e+05,4.386e+05
79.4,1.150e+04,2.388e+04,3.040e+05,3.394e+05
80.9,9.250e+03,2.082e+04,2.563e+05,2.864e+05
82.4,8.361e+03,1.939e+04,2.354e+05,2.632e+05
83.9,8.671e+03,1.801e+04,2.445e+05,2.712e+05
85.4,9.298e+03,1.605e+04,2.621e+05,2.874e+05
86.9,8.875e+03,1.368e+04,2.511e+05,2.736e+05
