freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.306e+01,3.624e+01,2.443e+02,3.136e+02
1.5,1.681e+02,1.596e+02,3.376e+02,6.653e+02
3.0,2.174e+02,2.021e+02,3.169e+02,7.364e+02
4.5,2.174e+02,2.443e+02,6.607e+02,1.122e+03
6.0,2.315e+02,2.720e+02,1.491e+03,1.994e+03
7.5,2.371e+02,2.675e+02,2.056e+03,2.560e+03
9.0,2.486e+02,2.548e+02,2.719e+03,3.222e+03
10.6,2.517e+02,2.442e+02,4.084e+03,4.579e+03
12.1,2.439e+02,2.554e+02,5.982e+03,6.481e+03
13.6,2.634e+02,2.610e+02,8.408e+03,8.933e+03
15.1,2.625e+02,2.696e+02,1.129e+04,1.182e+04
16.6,2.562e+02,3.230e+02,1.451e+04,1.509e+04
18.1,2.630e+02,3.674e+02,1.835e+04,1.898e+04
19.6,3.316e+02,4.070e+02,2.331e+04,2.405e+04
21.1,3.909e+02,4.950e+02,2.972e+04,3.061e+04
22.6,4.391e+02,6.754e+02,3.688e+04,3.800e+04
24.1,4.780e+02,9.070e+02,4.477e+04,4.616e+04
25.6,4.645e+02,9.450e+02,5.591e+04,5.732e+04
27.1,4.962e+02,1.120e+03,7.083e+04,7.245e+04
28.6,5.881e+02,1.328e+03,9.230e+04,9.422e+04
30.1,5.613e+02,1.550e+03,1.205e+05,1.226e+05
31.7,5.858e+02,2.083e+03,1.578e+05,1.605e+05
33.2,5.961e+02,2.682e+03,2.041e+05,2.073e+05
34.7,5.773e+02,3.076e+03,2.409e+05,2.446e+05
36.2,6.182e+02,3.552e+03,2.624e+05,2.666e+05
37.7,6.094e+02,4.063e+03,2.604e+05,2.650e+05
39.2,5.238e+02,4.485e+03,2.323e+05,2.373e+05
40.7,5.768e+02,5.724e+03,2.011e+05,2.074e+05
42.2,7.849e+02,6.731e+03,1.709e+05,1.784e+05
43.7,8.500e+02,6.012e+03,1.480e+05,1.549e+05
45.2,6.905e+02,4.392e+03,1.286e+05,1.337e+05
46.7,6.402e+02,3.017e+03,1.063e+05,1.100e+05
48.2,5.390e+02,2.342e+03,8.267e+04,8.555e+04
49.7,4.587e+02,1.911e+03,6.518e+04,6.755e+04
51.3,4.052e+02,1.647e+03,5.242e+04,5.447e+04
52.8,4.773e+02,1.680e+03,4.385e+04,4.600e+04
54.3,5.276e+02,1.730e+03,3.713e+04,3.939e+04
55.8,5.638e+02,1.800e+03,3.247e+04,3.483e+04
57.3,6.603e+02,1.838e+03,3.062e+04,3.312e+04
58.8,7.736e+02,2.078e+03,2.822e+04,3.107e+04
60.3,8.557e+02,2.277e+03,2.663e+04,2.976e+04
61.8,1.101e+03,2.472e+03,2.580e+04,2.938e+04
63.3,1.557e+03,3.023e+03,2.511e+04,2.969e+04
64.8,1.929e+03,3.643e+03,2.444e+04,3.001e+04
66.3,2.144e+03,4.339e+03,2.250e+04,2.898e+04
67.8,1.832e+03,4.699e+03,1.967e+04,2.621e+04
69.3,1.431e+03,4.314e+03,1.831e+04,2.405e+04
70.9,1.272e+03,3.636e+03,1.921e+04,2.412e+04
72.4,1.030e+03,3.080e+03,2.222e+04,2.633e+04
73.9,9.029e+02,2.794e+03,2.756e+04,3.126e+04
75.4,8.516e+02,2.657e+03,3.129e+04,3.480e+04
76.9,8.984e+02,2.778e+03,2.933e+04,3.301e+04
78.4,9.699e+02,3.356e+03,2.636e+04,3.068e+04
79.9,1.044e+03,4.236e+03,2.385e+04,2.913e+04
81.4,1.033e+03,4.793e+03,2.107e+04,2.690e+04
82.9,8.005e+02,4.214e+03,1.844e+04,2.346e+04
84.4,5.857e+02,3.647e+03,1.357e+04,1.780e+04
85.9,5.174e+02,4.043e+03,9.368e+03,1.393e+04
87.4,5.629e+02,5.127e+03,7.244e+03,1.293e+04
88.9,6.787e+02,4.826e+03,6.101e+03,1.161e+04
90.4,5.957e+02,3.148e+03,4.270e+03,8.014e+03
92.0,5.317e+02,2.244e+03,3.319e+03,6.095e+03
93.5,4.856e+02,1.823e+03,2.621e+03,4.929e+03
95.0,4.261e+02,1.475e+03,2.465e+03,4.367e+03
96.5,4.047e+02,1.324e+03,2.749e+03,4.477e+03
98.0,4.161e+02,1.322e+03,4.209e+03,5.947e+03
99.5,4.788e+02,1.435e+03,6.356e+03,8.269e+03
101.0,5.499e+02,2.114e+03,1.014e+04,1.280e+04
102.5,6.184e+02,3.114e+03,1.346e+04,1.719e+04
104.0,9.522e+02,5.750e+03,1.881e+04,2.551e+04
105.5,1.652e+03,1.123e+04,2.860e+04,4.148e+04
107.0,2.280e+03,1.609e+04,3.449e+04,5.287e+04
108.5,2.400e+03,1.789e+04,3.272e+04,5.301e+04
110.0,2.245e+03,1.837e+04,2.752e+04,4.813e+04
111.6,1.731e+03,1.893e+04,2.294e+04,4.360e+04
113.1,1.232e+03,1.923e+04,1.969e+04,4.015e+04
114.6,7.421e+02,2.037e+04,1.770e+04,3.881e+04
116.1,4.730e+02,2.260e+04,1.666e+04,3.973e+04
117.6,4.194e+02,2.578e+04,1.597e+04,4.218e+04
119.1,5.003e+02,3.061e+04,1.693e+04,4.804e+04
120.6,5.845e+02,3.483e+04,2.039e+04,5.581e+04
122.1,6.861e+02,3.761e+04,2.800e+04,6.630e+04
123.6,7.971e+02,3.686e+04,3.936e+04,7.701e+04
125.1,8.255e+02,3.216e+04,5.001e+04,8.300e+04
126.6,7.615e+02,2.552e+04,5.573e+04,8.202e+04
128.1,6.837e+02,2.117e+04,6.129e+04,8.314e+04
129.6,5.841e+02,1.791e+04,6.451e+04,8.300e+04
131.1,4.407e+02,1.559e+04,6.344e+04,7.947e+04
132.7,3.664e+02,1.111e+04,4.612e+04,5.760e+04
134.2,3.121e+02,2.862e+03,9.841e+03,1.302e+04
135.7,3.325e+02,1.168e+03,1.889e+03,3.389e+03
137.2,3.871e+02,1.301e+03,1.821e+03,3.508e+03
138.7,4.317e+02,1.473e+03,1.954e+03,3.859e+03
140.2,4.296e+02,1.584e+03,1.951e+03,3.965e+03
141.7,4.015e+02,1.527e+03,1.705e+03,3.634e+03
143.2,3.529e+02,1.498e+03,1.451e+03,3.302e+03
144.7,3.300e+02,1.539e+03,1.294e+03,3.163e+03
146.2,3.353e+02,1.607e+03,1.164e+03,3.106e+03
147.7,3.046e+02,1.554e+03,1.091e+03,2.949e+03
149.2,3.486e+02,1.463e+03,1.005e+03,2.817e+03
150.7,3.515e+02,1.311e+03,9.686e+02,2.631e+03
152.3,3.144e+02,1.121e+03,8.649e+02,2.300e+03
153.8,3.384e+02,1.072e+03,8.772e+02,2.287e+03
155.3,3.834e+02,1.115e+03,9.112e+02,2.409e+03
156.8,3.703e+02,9.259e+02,8.214e+02,2.118e+03
158.3,3.610e+02,7.923e+02,7.659e+02,1.919e+03
159.8,3.756e+02,6.741e+02,7.653e+02,1.815e+03
161.3,4.110e+02,6.143e+02,8.219e+02,1.847e+03
162.8,4.267e+02,6.017e+02,8.372e+02,1.866e+03
164.3,4.843e+02,5.567e+02,7.766e+02,1.818e+03
165.8,5.774e+02,5.396e+02,7.322e+02,1.849e+03
167.3,6.203e+02,4.686e+02,7.554e+02,1.844e+03
168.8,6.729e+02,4.452e+02,6.715e+02,1.790e+03
170.3,7.095e+02,4.646e+02,6.593e+02,1.833e+03
171.8,7.869e+02,4.117e+02,6.820e+02,1.881e+03
173.4,8.853e+02,3.829e+02,7.524e+02,2.021e+03
174.9,9.091e+02,3.146e+02,5.807e+02,1.804e+03
176.4,9.148e+02,2.726e+02,4.883e+02,1.676e+03
177.9,1.035e+03,2.889e+02,3.997e+02,1.724e+03
179.4,1.175e+03,3.338e+02,4.501e+02,1.959e+03
180.9,1.144e+03,3.806e+02,4.599e+02,1.984e+03
182.4,1.087e+03,4.309e+02,4.763e+02,1.994e+03
183.9,1.080e+03,5.015e+02,4.915e+02,2.073e+03
185.4,1.114e+03,5.034e+02,5.520e+02,2.169e+03
186.9,1.060e+03,4.509e+02,6.345e+02,2.145e+03
188.4,1.093e+03,5.048e+02,7.791e+02,2.377e+03
189.9,1.139e+03,5.329e+02,8.855e+02,2.557e+03
191.4,9.813e+02,4.826e+02,8.525e+02,2.316e+03
193.0,9.366e+02,4.559e+02,8.678e+02,2.260e+03
194.5,8.172e+02,4.387e+02,9.040e+02,2.160e+03
196.0,6.844e+02,3.760e+02,1.038e+03,2.098e+03
197.5,6.231e+02,3.653e+02,1.116e+03,2.104e+03
199.0,5.405e+02,3.256e+02,1.095e+03,1.961e+03
