freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.625e+03,9.521e+00,1.947e+01,1.654e+03
1.5,9.392e+02,2.035e+01,9.021e+01,1.050e+03
2.9,5.086e+01,2.621e+01,5.452e+01,1.316e+02
4.4,9.430e+02,3.820e+01,2.966e+01,1.011e+03
5.9,4.158e+03,3.039e+01,2.478e+01,4.213e+03
7.4,7.152e+03,2.828e+01,2.658e+01,7.207e+03
8.8,1.034e+04,2.934e+01,3.860e+01,1.041e+04
10.3,1.416e+04,3.318e+01,8.098e+01,1.428e+04
11.8,1.807e+04,4.278e+01,8.139e+01,1.820e+04
13.3,2.223e+04,5.040e+01,4.606e+01,2.232e+04
14.7,2.767e+04,5.493e+01,3.876e+01,2.777e+04
16.2,3.382e+04,6.430e+01,3.824e+01,3.392e+04
17.7,4.144e+04,7.736e+01,4.462e+01,4.156e+04
19.1,5.315e+04,9.372e+01,5.227e+01,5.330e+04
20.6,6.704e+04,1.096e+02,5.489e+01,6.721e+04
22.1,7.793e+04,1.325e+02,5.456e+01,7.812e+04
23.6,8.798e+04,1.585e+02,6.030e+01,8.820e+04
25.0,9.981e+04,1.981e+02,6.321e+01,1.001e+05
26.5,1.130e+05,2.278e+02,7.750e+01,1.133e+05
28.0,1.327e+05,2.616e+02,9.587e+01,1.330e+05
29.5,1.621e+05,3.233e+02,1.169e+02,1.626e+05
30.9,1.923e+05,3.979e+02,1.626e+02,1.928e+05
32.4,2.204e+05,5.061e+02,2.157e+02,2.212e+05
33.9,2.496e+05,5.850e+02,2.452e+02,2.504e+05
35.3,2.839e+05,6.281e+02,2.484e+02,2.848e+05
36.8,3.263e+05,7.060e+02,2.488e+02,3.273e+05
38.3,3.756e+05,7.748e+02,2.325e+02,3.766e+05
39.8,4.272e+05,7.244e+02,1.648e+02,4.280e+05
41.2,4.787e+05,7.483e+02,1.837e+02,4.796e+05
42.7,5.385e+05,1.077e+03,3.467e+02,5.399e+05
44.2,6.222e+05,1.598e+03,4.835e+02,6.243e+05
45.6,7.364e+05,2.269e+03,6.235e+02,7.392e+05
47.1,8.845e+05,3.400e+03,9.325e+02,8.888e+05
48.6,1.079e+06,5.319e+03,1.650e+03,1.086e+06
50.1,1.336e+06,6.519e+03,1.871e+03,1.344e+06
51.5,1.704e+06,5.600e+03,2.008e+03,1.712e+06
53.0,2.273e+06,4.916e+03,3.230e+03,2.281e+06
54.5,3.287e+06,5.563e+03,3.401e+03,3.296e+06
56.0,5.099e+06,8.570e+03,3.336e+03,5.111e+06
57.4,7.028e+06,1.455e+04,4.635e+03,7.047e+06
58.9,7.211e+06,1.667e+04,8.036e+03,7.235e+06
60.4,6.027e+06,1.024e+04,1.073e+04,6.048e+06
61.8,4.600e+06,5.828e+03,1.105e+04,4.617e+06
63.3,3.449e+06,3.236e+03,1.075e+04,3.463e+06
64.8,2.588e+06,1.494e+03,1.110e+04,2.600e+06
66.3,1.928e+06,1.046e+03,1.342e+04,1.943e+06
67.7,1.379e+06,1.953e+03,1.672e+04,1.398e+06
69.2,9.715e+05,3.286e+03,1.764e+04,9.925e+05
70.7,6.486e+05,4.647e+03,1.487e+04,6.681e+05
72.2,4.313e+05,5.790e+03,1.264e+04,4.497e+05
73.6,3.005e+05,5.505e+03,8.292e+03,3.143e+05
75.1,2.047e+05,4.572e+03,4.968e+03,2.142e+05
76.6,1.377e+05,3.695e+03,4.073e+03,1.455e+05
78.0,8.641e+04,2.790e+03,3.690e+03,9.289e+04
79.5,7.144e+04,3.097e+03,4.043e+03,7.858e+04
81.0,1.465e+05,7.188e+03,5.960e+03,1.597e+05
82.5,3.804e+05,1.365e+04,1.097e+04,4.050e+05
83.9,6.930e+05,1.565e+04,1.373e+04,7.224e+05
85.4,7.997e+05,1.413e+04,9.185e+03,8.230e+05
86.9,8.639e+05,1.155e+04,5.729e+03,8.812e+05
88.4,1.007e+06,6.183e+03,3.643e+03,1.017e+06
89.8,1.007e+06,3.144e+03,2.550e+03,1.013e+06
91.3,1.085e+06,4.285e+03,1.856e+03,1.091e+06
92.8,1.062e+06,4.011e+03,1.545e+03,1.068e+06
94.2,9.740e+05,1.193e+03,1.940e+03,9.771e+05
95.7,8.557e+05,1.480e+03,1.947e+03,8.591e+05
97.2,8.038e+05,2.351e+03,8.815e+02,8.070e+05
98.7,7.929e+05,2.148e+03,2.188e+02,7.952e+05
100.1,7.871e+05,1.516e+03,2.782e+02,7.889e+05
101.6,7.170e+05,9.847e+02,4.886e+02,7.185e+05
103.1,6.052e+05,1.530e+03,6.895e+02,6.074e+05
104.5,5.052e+05,2.478e+03,8.474e+02,5.086e+05
106.0,4.342e+05,3.157e+03,1.021e+03,4.384e+05
107.5,3.646e+05,3.164e+03,1.166e+03,3.690e+05
109.0,3.114e+05,3.324e+03,1.464e+03,3.162e+05
110.4,2.778e+05,4.436e+03,2.123e+03,2.843e+05
111.9,2.549e+05,6.394e+03,3.069e+03,2.643e+05
113.4,2.446e+05,9.049e+03,4.300e+03,2.580e+05
114.9,2.367e+05,9.857e+03,4.363e+03,2.509e+05
116.3,2.385e+05,9.900e+03,3.869e+03,2.523e+05
117.8,2.632e+05,1.017e+04,3.490e+03,2.769e+05
119.3,2.847e+05,1.187e+04,3.898e+03,3.004e+05
120.7,2.815e+05,1.276e+04,4.026e+03,2.983e+05
122.2,2.688e+05,1.442e+04,4.612e+03,2.878e+05
123.7,2.540e+05,1.480e+04,4.833e+03,2.736e+05
125.2,2.299e+05,1.392e+04,4.230e+03,2.480e+05
126.6,2.199e+05,1.502e+04,4.194e+03,2.391e+05
128.1,2.178e+05,1.772e+04,4.518e+03,2.400e+05
129.6,2.214e+05,1.779e+04,4.413e+03,2.436e+05
131.1,2.281e+05,1.431e+04,3.514e+03,2.459e+05
132.5,1.817e+05,8.896e+03,2.130e+03,1.927e+05
134.0,4.457e+04,3.707e+03,6.318e+02,4.891e+04
135.5,6.663e+03,3.103e+03,3.627e+02,1.013e+04
136.9,5.956e+03,3.599e+03,4.876e+02,1.004e+04
138.4,5.401e+03,4.136e+03,6.193e+02,1.016e+04
139.9,4.924e+03,4.557e+03,6.468e+02,1.013e+04
141.4,4.665e+03,5.316e+03,6.803e+02,1.066e+04
142.8,4.354e+03,5.474e+03,6.326e+02,1.046e+04
144.3,4.416e+03,6.116e+03,6.576e+02,1.119e+04
145.8,5.243e+03,6.461e+03,6.257e+02,1.233e+04
147.3,7.610e+03,5.770e+03,5.007e+02,1.388e+04
148.7,1.174e+04,4.894e+03,3.859e+02,1.702e+04
150.2,1.641e+04,4.462e+03,3.053e+02,2.117e+04
151.7,2.185e+04,3.919e+03,2.246e+02,2.600e+04
153.1,2.881e+04,3.885e+03,1.912e+02,3.289e+04
154.6,3.720e+04,3.908e+03,1.632e+02,4.127e+04
156.1,4.730e+04,3.718e+03,1.485e+02,5.117e+04
157.6,5.939e+04,3.550e+03,1.631e+02,6.310e+04
159.0,7.214e+04,3.316e+03,1.623e+02,7.562e+04
160.5,8.415e+04,3.047e+03,1.777e+02,8.737e+04
162.0,9.357e+04,2.409e+03,1.896e+02,9.616e+04
163.5,9.835e+04,1.826e+03,1.670e+02,1.003e+05
164.9,9.442e+04,1.550e+03,1.303e+02,9.610e+04
166.4,8.490e+04,1.522e+03,1.000e+02,8.652e+04
167.9,7.720e+04,1.882e+03,9.552e+01,7.918e+04
169.3,7.621e+04,1.900e+03,1.176e+02,7.822e+04
170.8,8.773e+04,1.367e+03,1.728e+02,8.927e+04
172.3,7.674e+04,3.021e+03,2.925e+02,8.005e+04
173.8,4.258e+04,4.615e+03,2.782e+02,4.748e+04
175.2,2.644e+04,4.579e+03,1.757e+02,3.120e+04
176.7,2.505e+04,5.260e+03,1.590e+02,3.047e+04
178.2,3.871e+04,4.970e+03,1.617e+02,4.384e+04
179.6,3.119e+04,3.147e+03,1.416e+02,3.448e+04
181.1,1.017e+04,2.662e+03,1.394e+02,1.297e+04
182.6,7.168e+03,2.832e+03,1.515e+02,1.015e+04
184.1,5.886e+03,3.575e+03,1.934e+02,9.654e+03
185.5,5.349e+03,4.155e+03,2.268e+02,9.731e+03
187.0,5.808e+03,3.362e+03,1.550e+02,9.325e+03
188.5,6.038e+03,3.200e+03,1.243e+02,9.363e+03
190.0,5.861e+03,3.156e+03,1.211e+02,9.138e+03
191.4,5.897e+03,3.682e+03,1.259e+02,9.705e+03
192.9,6.432e+03,4.080e+03,1.281e+02,1.064e+04
194.4,6.402e+03,4.182e+03,1.329e+02,1.072e+04
195.8,7.242e+03,4.217e+03,1.249e+02,1.158e+04
197.3,7.456e+03,4.496e+03,1.202e+02,1.207e+04
198.8,7.351e+03,4.521e+03,1.076e+02,1.198e+04
