freq,psd_x,psd_y,psd_z,psd_xyz
96.0,1.412e+04,9.989e+02,2.001e+03,1.712e+04
97.5,1.528e+04,8.720e+02,2.252e+03,1.840e+04
99.0,1.563e+04,7.831e+02,2.642e+03,1.906e+04
100.5,1.574e+04,7.135e+02,3.321e+03,1.977e+04
102.0,1.582e+04,6.264e+02,4.216e+03,2.066e+04
103.5,1.602e+04,5.051e+02,5.308e+03,2.183e+04
105.0,1.625e+04,4.096e+02,6.135e+03,2.280e+04
106.6,1.672e+04,3.874e+02,6.108e+03,2.321e+04
108.1,1.742e+04,4.164e+02,5.803e+03,2.364e+04
109.6,1.887e+04,4.563e+02,5.562e+03,2.489e+04
111.1,2.239e+04,5.008e+02,5.529e+03,2.842e+04
112.6,2.920e+04,6.246e+02,5.885e+03,3.571e+04
114.1,3.794e+04,6.604e+02,5.361e+03,4.396e+04
115.6,4.029e+04,5.560e+02,3.825e+03,4.467e+04
117.1,4.064e+04,3.689e+02,2.410e+03,4.342e+04
118.6,4.076e+04,2.234e+02,3.005e+03,4.398e+04
120.1,3.858e+04,2.832e+02,7.030e+03,4.589e+04
121.6,3.486e+04,4.808e+02,1.256e+04,4.789e+04
123.1,3.117e+04,6.109e+02,1.640e+04,4.818e+04
124.6,2.750e+04,6.033e+02,1.750e+04,4.561e+04
126.1,2.248e+04,5.772e+02,1.729e+04,4.034e+04
127.6,1.910e+04,5.731e+02,1.632e+04,3.600e+04
129.1,1.836e+04,5.312e+02,1.336e+04,3.226e+04
130.6,1.870e+04,5.314e+02,1.024e+04,2.947e+04
132.1,1.806e+04,5.020e+02,7.140e+03,2.571e+04
133.6,8.183e+03,2.111e+02,2.556e+03,1.095e+04
135.1,2.821e+03,4.733e+01,8.642e+02,3.733e+03
136.6,2.603e+03,3.733e+01,1.093e+03,3.734e+03
138.1,2.752e+03,3.848e+01,1.443e+03,4.233e+03
139.6,2.822e+03,4.021e+01,1.683e+03,4.545e+03
141.1,2.744e+03,4.752e+01,1.910e+03,4.701e+03
142.6,2.663e+03,6.463e+01,2.149e+03,4.876e+03
144.1,2.698e+03,7.852e+01,2.340e+03,5.117e+03
145.6,2.867e+03,8.591e+01,2.367e+03,5.320e+03
147.1,3.144e+03,8.871e+01,2.235e+03,5.468e+03
148.6,3.484e+03,8.600e+01,2.016e+03,5.586e+03
150.1,3.917e+03,7.684e+01,1.744e+03,5.738e+03
151.6,4.517e+03,7.218e+01,1.408e+03,5.997e+03
153.1,5.127e+03,6.632e+01,1.100e+03,6.293e+03
154.6,5.752e+03,5.368e+01,8.666e+02,6.672e+03
156.1,6.837e+03,4.924e+01,7.664e+02,7.653e+03
157.6,8.080e+03,4.963e+01,8.325e+02,8.962e+03
159.1,8.487e+03,4.592e+01,5.003e+02,9.033e+03
160.6,8.733e+03,4.040e+01,2.280e+02,9.002e+03
162.1,9.674e+03,4.099e+01,1.458e+02,9.861e+03
163.6,1.075e+04,3.954e+01,1.302e+02,1.092e+04
165.1,1.082e+04,3.804e+01,1.522e+02,1.101e+04
166.6,1.017e+04,3.880e+01,2.019e+02,1.041e+04
168.1,9.185e+03,3.617e+01,2.279e+02,9.450e+03
169.6,8.116e+03,3.629e+01,2.580e+02,8.410e+03
171.1,6.855e+03,3.923e+01,2.771e+02,7.172e+03
172.6,6.179e+03,3.549e+01,3.050e+02,6.519e+03
174.1,5.928e+03,3.463e+01,4.032e+02,6.366e+03
175.6,6.121e+03,3.446e+01,5.550e+02,6.711e+03
177.1,5.416e+03,3.665e+01,6.793e+02,6.132e+03
178.6,4.383e+03,3.756e+01,7.201e+02,5.141e+03
180.1,3.219e+03,4.306e+01,6.898e+02,3.951e+03
181.6,2.157e+03,4.488e+01,6.314e+02,2.834e+03
183.1,1.443e+03,4.391e+01,6.030e+02,2.090e+03
184.6,9.490e+02,4.265e+01,5.979e+02,1.590e+03
186.1,6.934e+02,4.517e+01,5.951e+02,1.334e+03
187.6,4.812e+02,4.696e+01,5.790e+02,1.107e+03
189.1,3.574e+02,5.129e+01,5.927e+02,1.001e+03
190.6,2.711e+02,5.533e+01,6.580e+02,9.845e+02
192.1,1.917e+02,5.081e+01,7.511e+02,9.935e+02
193.6,1.761e+02,5.156e+01,9.062e+02,1.134e+03
195.1,1.638e+02,4.739e+01,9.803e+02,1.191e+03
196.6,1.441e+02,4.622e+01,1.020e+03,1.210e+03
198.1,1.220e+02,4.880e+01,1.110e+03,1.281e+03
199.6,9.424e+01,5.065e+01,1.237e+03,1.382e+03
