freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.278e+01,1.447e+01,6.120e+02,6.393e+02
1.5,1.762e+01,3.403e+01,3.469e+02,3.986e+02
2.9,1.369e+01,3.430e+01,1.979e+01,6.778e+01
4.4,1.712e+01,3.537e+01,3.846e+02,4.371e+02
5.9,3.034e+01,3.778e+01,1.893e+03,1.961e+03
7.3,4.155e+01,3.734e+01,3.340e+03,3.419e+03
8.8,4.834e+01,3.719e+01,4.610e+03,4.696e+03
10.3,5.120e+01,4.231e+01,6.291e+03,6.384e+03
11.7,7.525e+01,4.599e+01,9.207e+03,9.328e+03
13.2,1.271e+02,5.533e+01,1.330e+04,1.348e+04
14.7,1.795e+02,5.899e+01,1.759e+04,1.783e+04
16.2,2.003e+02,5.900e+01,2.118e+04,2.144e+04
17.6,2.146e+02,5.724e+01,2.481e+04,2.508e+04
19.1,2.496e+02,5.429e+01,3.001e+04,3.032e+04
20.6,2.744e+02,5.554e+01,3.607e+04,3.640e+04
22.0,3.118e+02,5.550e+01,4.124e+04,4.160e+04
23.5,3.743e+02,4.568e+01,4.648e+04,4.690e+04
25.0,4.871e+02,4.866e+01,5.535e+04,5.589e+04
26.4,5.910e+02,6.654e+01,6.824e+04,6.890e+04
27.9,7.196e+02,6.598e+01,8.663e+04,8.742e+04
29.4,1.006e+03,6.600e+01,1.178e+05,1.189e+05
30.8,1.350e+03,7.748e+01,1.641e+05,1.655e+05
32.3,1.718e+03,6.864e+01,2.224e+05,2.242e+05
33.8,2.282e+03,7.875e+01,3.112e+05,3.136e+05
35.2,2.972e+03,3.419e+02,4.431e+05,4.464e+05
36.7,4.606e+03,7.044e+02,6.955e+05,7.008e+05
38.2,7.794e+03,1.199e+03,1.227e+06,1.236e+06
39.6,1.067e+04,3.130e+03,1.902e+06,1.916e+06
41.1,8.742e+03,3.621e+03,1.748e+06,1.760e+06
42.6,6.093e+03,1.943e+03,1.213e+06,1.221e+06
44.0,4.323e+03,1.164e+03,8.088e+05,8.143e+05
45.5,2.733e+03,1.157e+03,5.558e+05,5.597e+05
47.0,1.495e+03,1.944e+03,4.092e+05,4.126e+05
48.5,6.731e+02,3.120e+03,3.097e+05,3.134e+05
49.9,2.335e+02,2.552e+03,2.371e+05,2.399e+05
51.4,1.279e+02,2.124e+03,1.919e+05,1.941e+05
52.9,3.059e+02,3.995e+03,1.793e+05,1.836e+05
54.3,5.944e+02,7.344e+03,1.985e+05,2.064e+05
55.8,8.777e+02,8.862e+03,2.307e+05,2.404e+05
57.3,9.798e+02,7.145e+03,2.444e+05,2.525e+05
58.7,1.130e+03,5.044e+03,2.296e+05,2.357e+05
60.2,1.645e+03,3.822e+03,2.003e+05,2.057e+05
61.7,2.415e+03,3.240e+03,1.677e+05,1.734e+05
63.1,3.369e+03,3.296e+03,1.365e+05,1.432e+05
64.6,4.564e+03,3.982e+03,1.072e+05,1.157e+05
66.1,6.401e+03,4.889e+03,8.165e+04,9.294e+04
67.5,9.570e+03,5.398e+03,6.047e+04,7.544e+04
69.0,1.437e+04,5.633e+03,4.230e+04,6.230e+04
70.5,2.180e+04,7.113e+03,2.962e+04,5.853e+04
71.9,2.753e+04,8.746e+03,2.727e+04,6.355e+04
73.4,3.613e+04,1.092e+04,2.901e+04,7.606e+04
74.9,4.918e+04,2.169e+04,4.264e+04,1.135e+05
76.3,5.050e+04,3.024e+04,6.105e+04,1.418e+05
77.8,3.635e+04,2.948e+04,6.702e+04,1.328e+05
79.3,1.954e+04,3.218e+04,6.479e+04,1.165e+05
80.8,9.340e+03,4.242e+04,6.522e+04,1.170e+05
82.2,5.830e+03,4.988e+04,6.644e+04,1.221e+05
83.7,4.631e+03,4.971e+04,6.411e+04,1.185e+05
85.2,3.400e+03,4.696e+04,6.551e+04,1.159e+05
86.6,2.548e+03,4.066e+04,6.605e+04,1.093e+05
88.1,2.294e+03,3.457e+04,6.801e+04,1.049e+05
89.6,2.112e+03,2.763e+04,6.662e+04,9.636e+04
91.0,2.330e+03,2.145e+04,6.372e+04,8.750e+04
92.5,2.948e+03,1.701e+04,6.257e+04,8.254e+04
94.0,3.088e+03,1.325e+04,5.397e+04,7.031e+04
95.4,3.792e+03,1.055e+04,4.576e+04,6.011e+04
96.9,4.579e+03,9.116e+03,4.415e+04,5.785e+04
98.4,5.673e+03,8.376e+03,4.932e+04,6.337e+04
99.8,7.987e+03,8.394e+03,6.220e+04,7.858e+04
101.3,7.921e+03,8.926e+03,7.628e+04,9.313e+04
102.8,8.135e+03,9.786e+03,8.575e+04,1.037e+05
104.2,8.354e+03,1.109e+04,9.011e+04,1.096e+05
105.7,8.049e+03,1.285e+04,9.457e+04,1.155e+05
107.2,7.914e+03,1.367e+04,9.121e+04,1.128e+05
108.6,9.579e+03,1.692e+04,1.049e+05,1.314e+05
110.1,1.154e+04,2.047e+04,1.216e+05,1.536e+05
111.6,1.527e+04,1.844e+04,1.036e+05,1.373e+05
113.1,1.884e+04,2.145e+04,1.211e+05,1.613e+05
114.5,1.800e+04,2.289e+04,1.298e+05,1.707e+05
116.0,1.471e+04,1.992e+04,1.076e+05,1.422e+05
117.5,1.258e+04,1.585e+04,7.858e+04,1.070e+05
118.9,1.153e+04,1.126e+04,5.037e+04,7.317e+04
120.4,1.275e+04,8.096e+03,3.192e+04,5.277e+04
121.9,1.663e+04,5.760e+03,2.099e+04,4.338e+04
123.3,2.126e+04,4.599e+03,2.392e+04,4.978e+04
124.8,2.462e+04,4.582e+03,3.982e+04,6.902e+04
126.3,2.634e+04,5.320e+03,6.105e+04,9.271e+04
127.7,2.365e+04,6.227e+03,7.302e+04,1.029e+05
129.2,2.156e+04,6.781e+03,7.555e+04,1.039e+05
130.7,1.968e+04,7.001e+03,7.786e+04,1.045e+05
132.1,1.606e+04,6.149e+03,6.849e+04,9.070e+04
133.6,6.623e+03,2.469e+03,2.615e+04,3.525e+04
135.1,2.866e+03,9.370e+02,8.440e+03,1.224e+04
136.5,2.352e+03,8.713e+02,8.219e+03,1.144e+04
138.0,2.546e+03,8.386e+02,7.871e+03,1.126e+04
139.5,2.341e+03,8.576e+02,9.210e+03,1.241e+04
140.9,2.196e+03,8.708e+02,1.125e+04,1.431e+04
142.4,2.322e+03,7.999e+02,1.119e+04,1.431e+04
143.9,2.824e+03,7.021e+02,9.190e+03,1.272e+04
145.4,2.979e+03,6.683e+02,8.967e+03,1.261e+04
146.8,3.416e+03,6.562e+02,8.924e+03,1.300e+04
148.3,4.576e+03,6.053e+02,8.476e+03,1.366e+04
149.8,4.933e+03,5.002e+02,7.588e+03,1.302e+04
151.2,5.674e+03,4.131e+02,7.054e+03,1.314e+04
152.7,5.903e+03,3.600e+02,7.385e+03,1.365e+04
154.2,6.120e+03,2.947e+02,6.737e+03,1.315e+04
155.6,6.351e+03,2.704e+02,7.174e+03,1.380e+04
157.1,6.732e+03,2.588e+02,7.197e+03,1.419e+04
158.6,6.549e+03,2.296e+02,6.772e+03,1.355e+04
160.0,6.421e+03,2.073e+02,7.230e+03,1.386e+04
161.5,6.862e+03,1.872e+02,7.881e+03,1.493e+04
163.0,6.496e+03,1.794e+02,8.409e+03,1.508e+04
164.4,6.460e+03,1.741e+02,8.174e+03,1.481e+04
165.9,7.419e+03,1.902e+02,9.676e+03,1.729e+04
167.4,8.494e+03,2.184e+02,1.085e+04,1.956e+04
168.8,8.090e+03,2.082e+02,8.823e+03,1.712e+04
170.3,8.177e+03,2.053e+02,8.283e+03,1.667e+04
171.8,1.106e+04,2.161e+02,8.804e+03,2.008e+04
173.2,1.215e+04,2.393e+02,9.350e+03,2.174e+04
174.7,1.287e+04,2.363e+02,9.956e+03,2.306e+04
176.2,1.201e+04,2.344e+02,9.729e+03,2.197e+04
177.7,1.140e+04,2.447e+02,1.026e+04,2.191e+04
179.1,1.203e+04,2.353e+02,1.208e+04,2.435e+04
180.6,9.473e+03,1.998e+02,1.372e+04,2.339e+04
182.1,7.425e+03,1.853e+02,1.529e+04,2.290e+04
183.5,6.911e+03,1.711e+02,1.664e+04,2.372e+04
185.0,6.308e+03,1.515e+02,1.725e+04,2.371e+04
186.5,4.967e+03,1.276e+02,1.706e+04,2.215e+04
187.9,3.987e+03,1.130e+02,1.762e+04,2.172e+04
189.4,3.400e+03,1.160e+02,1.867e+04,2.219e+04
190.9,3.493e+03,1.198e+02,1.910e+04,2.272e+04
192.3,3.985e+03,1.232e+02,1.978e+04,2.389e+04
193.8,3.444e+03,1.184e+02,2.021e+04,2.377e+04
195.3,2.813e+03,1.210e+02,2.051e+04,2.344e+04
196.7,2.653e+03,1.304e+02,2.052e+04,2.331e+04
198.2,2.433e+03,1.391e+02,1.923e+04,2.181e+04
199.7,2.136e+03,1.431e+02,1.764e+04,1.992e+04
