freq,psd_x,psd_y,psd_z,psd_xyz
121.7,6.620e+03,1.288e+04,6.872e+04,8.822e+04
123.1,7.965e+03,1.090e+04,5.027e+04,6.913e+04
124.6,9.528e+03,9.183e+03,3.562e+04,5.433e+04
126.0,1.057e+04,7.932e+03,2.742e+04,4.592e+04
127.5,1.088e+04,7.194e+03,2.512e+04,4.319e+04
128.9,1.072e+04,6.692e+03,2.747e+04,4.488e+04
130.4,1.099e+04,6.147e+03,3.082e+04,4.796e+04
131.8,1.157e+04,5.633e+03,3.271e+04,4.991e+04
133.3,6.940e+03,3.005e+03,1.852e+04,2.846e+04
134.7,1.225e+03,4.340e+02,2.659e+03,4.318e+03
136.2,7.701e+02,2.004e+02,1.279e+03,2.249e+03
137.6,8.890e+02,1.745e+02,1.187e+03,2.250e+03
139.1,9.999e+02,1.619e+02,1.209e+03,2.371e+03
140.5,1.077e+03,1.616e+02,1.466e+03,2.705e+03
141.9,1.120e+03,1.454e+02,1.688e+03,2.953e+03
143.4,1.111e+03,1.357e+02,1.797e+03,3.044e+03
144.8,1.107e+03,1.360e+02,1.926e+03,3.169e+03
146.3,1.048e+03,1.265e+02,2.104e+03,3.279e+03
147.7,1.085e+03,1.374e+02,2.481e+03,3.703e+03
149.2,1.089e+03,1.606e+02,3.152e+03,4.402e+03
150.6,1.045e+03,1.667e+02,3.466e+03,4.678e+03
152.1,1.107e+03,1.883e+02,3.918e+03,5.213e+03
153.5,1.217e+03,2.052e+02,4.588e+03,6.011e+03
155.0,1.707e+03,2.203e+02,5.636e+03,7.563e+03
156.4,2.496e+03,2.188e+02,6.683e+03,9.397e+03
157.9,3.134e+03,1.995e+02,7.154e+03,1.049e+04
159.3,3.241e+03,1.854e+02,7.347e+03,1.077e+04
160.8,3.273e+03,1.773e+02,8.359e+03,1.181e+04
162.2,2.844e+03,1.973e+02,9.321e+03,1.236e+04
163.7,2.430e+03,2.071e+02,1.079e+04,1.343e+04
165.1,1.986e+03,2.107e+02,1.238e+04,1.458e+04
166.6,1.664e+03,2.041e+02,1.398e+04,1.585e+04
168.0,2.055e+03,1.951e+02,1.556e+04,1.781e+04
169.5,3.115e+03,1.759e+02,1.622e+04,1.952e+04
170.9,4.551e+03,1.487e+02,1.640e+04,2.110e+04
172.4,6.300e+03,1.330e+02,1.697e+04,2.340e+04
173.8,7.647e+03,1.431e+02,1.791e+04,2.570e+04
175.3,8.744e+03,1.519e+02,1.859e+04,2.749e+04
176.7,9.150e+03,1.586e+02,1.837e+04,2.768e+04
178.2,9.112e+03,1.657e+02,1.855e+04,2.783e+04
179.6,8.647e+03,1.892e+02,1.913e+04,2.796e+04
181.1,8.460e+03,2.216e+02,1.952e+04,2.820e+04
182.5,8.325e+03,2.461e+02,1.992e+04,2.849e+04
184.0,8.010e+03,2.537e+02,2.017e+04,2.843e+04
185.4,8.081e+03,2.524e+02,2.008e+04,2.842e+04
186.9,7.276e+03,2.336e+02,1.994e+04,2.745e+04
188.3,5.938e+03,2.056e+02,1.907e+04,2.521e+04
189.7,4.842e+03,1.730e+02,1.672e+04,2.174e+04
191.2,4.108e+03,1.552e+02,1.507e+04,1.933e+04
192.6,3.464e+03,1.313e+02,1.352e+04,1.711e+04
194.1,3.159e+03,1.291e+02,1.220e+04,1.549e+04
195.5,3.128e+03,1.168e+02,1.171e+04,1.495e+04
197.0,3.133e+03,9.320e+01,1.141e+04,1.463e+04
198.4,3.264e+03,8.413e+01,1.174e+04,1.509e+04
199.9,3.329e+03,8.392e+01,1.261e+04,1.602e+04
