freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.537e+02,6.659e+02,1.490e+01,8.345e+02
1.5,1.116e+02,3.972e+02,6.227e+01,5.711e+02
3.0,3.532e+01,4.277e+01,7.005e+01,1.481e+02
4.5,3.518e+01,2.665e+02,6.865e+01,3.703e+02
6.0,3.607e+01,1.105e+03,6.648e+01,1.207e+03
7.5,3.858e+01,1.870e+03,6.768e+01,1.976e+03
9.0,4.052e+01,2.522e+03,6.676e+01,2.630e+03
10.5,4.158e+01,3.770e+03,7.092e+01,3.883e+03
12.0,4.418e+01,5.496e+03,7.233e+01,5.612e+03
13.5,4.039e+01,7.434e+03,7.935e+01,7.554e+03
15.0,4.429e+01,9.865e+03,7.895e+01,9.988e+03
16.5,5.069e+01,1.328e+04,7.150e+01,1.340e+04
18.0,6.259e+01,1.759e+04,7.943e+01,1.773e+04
19.4,7.255e+01,2.274e+04,9.024e+01,2.290e+04
20.9,1.033e+02,2.957e+04,9.506e+01,2.977e+04
22.4,1.834e+02,4.044e+04,1.002e+02,4.073e+04
23.9,3.652e+02,5.725e+04,9.592e+01,5.771e+04
25.4,7.995e+02,8.508e+04,9.700e+01,8.597e+04
26.9,1.857e+03,1.359e+05,1.389e+02,1.379e+05
28.4,4.470e+03,2.303e+05,3.159e+02,2.351e+05
29.9,9.446e+03,3.860e+05,5.393e+02,3.960e+05
31.4,4.159e+04,7.839e+05,3.616e+02,8.259e+05
32.9,1.251e+05,1.388e+06,2.999e+02,1.514e+06
34.4,1.922e+05,1.555e+06,2.606e+02,1.748e+06
35.9,2.278e+05,1.335e+06,3.845e+02,1.563e+06
37.4,2.423e+05,1.056e+06,1.558e+03,1.300e+06
38.9,2.400e+05,7.598e+05,3.319e+03,1.003e+06
40.4,2.391e+05,5.171e+05,4.893e+03,7.611e+05
41.9,2.583e+05,3.817e+05,6.266e+03,6.462e+05
43.4,2.555e+05,2.855e+05,1.104e+04,5.521e+05
44.9,2.306e+05,2.100e+05,1.287e+04,4.535e+05
46.4,1.993e+05,1.674e+05,1.120e+04,3.779e+05
47.9,1.787e+05,1.531e+05,7.357e+03,3.392e+05
49.4,1.625e+05,1.419e+05,2.320e+03,3.068e+05
50.9,1.522e+05,1.264e+05,6.107e+02,2.793e+05
52.4,1.398e+05,1.029e+05,6.527e+02,2.433e+05
53.9,1.225e+05,7.948e+04,1.660e+03,2.036e+05
55.4,1.057e+05,6.395e+04,2.648e+03,1.723e+05
56.9,8.908e+04,5.544e+04,1.521e+03,1.460e+05
58.3,7.214e+04,4.910e+04,9.339e+02,1.222e+05
59.8,5.908e+04,4.235e+04,6.697e+02,1.021e+05
61.3,4.849e+04,3.633e+04,6.599e+02,8.548e+04
62.8,4.024e+04,3.482e+04,8.734e+02,7.594e+04
64.3,3.513e+04,4.056e+04,1.464e+03,7.715e+04
65.8,2.783e+04,4.169e+04,2.094e+03,7.162e+04
67.3,2.383e+04,4.284e+04,2.419e+03,6.909e+04
68.8,2.370e+04,4.081e+04,2.595e+03,6.710e+04
70.3,2.258e+04,3.523e+04,2.478e+03,6.029e+04
71.8,2.085e+04,3.383e+04,2.839e+03,5.752e+04
73.3,1.906e+04,3.597e+04,3.552e+03,5.858e+04
74.8,1.788e+04,4.073e+04,4.159e+03,6.278e+04
76.3,1.595e+04,4.870e+04,5.047e+03,6.970e+04
77.8,1.324e+04,5.659e+04,6.151e+03,7.598e+04
79.3,1.011e+04,5.912e+04,6.019e+03,7.525e+04
80.8,7.552e+03,5.365e+04,4.437e+03,6.564e+04
82.3,6.197e+03,4.264e+04,2.737e+03,5.158e+04
83.8,5.846e+03,3.410e+04,1.871e+03,4.182e+04
85.3,5.352e+03,3.274e+04,1.644e+03,3.973e+04
86.8,4.333e+03,3.481e+04,1.870e+03,4.102e+04
88.3,3.214e+03,3.146e+04,3.107e+03,3.778e+04
89.8,2.972e+03,2.508e+04,4.998e+03,3.305e+04
91.3,3.418e+03,1.891e+04,6.170e+03,2.850e+04
92.8,3.759e+03,1.352e+04,6.376e+03,2.365e+04
94.3,3.641e+03,1.057e+04,6.234e+03,2.045e+04
95.8,3.879e+03,7.909e+03,6.262e+03,1.805e+04
97.2,4.233e+03,4.829e+03,6.646e+03,1.571e+04
98.7,4.617e+03,3.868e+03,7.270e+03,1.575e+04
100.2,5.068e+03,4.309e+03,7.873e+03,1.725e+04
101.7,5.346e+03,5.215e+03,8.103e+03,1.866e+04
103.2,5.737e+03,5.958e+03,8.878e+03,2.057e+04
104.7,6.194e+03,6.457e+03,9.955e+03,2.261e+04
106.2,6.224e+03,6.660e+03,1.041e+04,2.330e+04
107.7,5.976e+03,7.226e+03,1.155e+04,2.475e+04
109.2,6.102e+03,7.837e+03,1.235e+04,2.629e+04
110.7,5.658e+03,7.437e+03,1.117e+04,2.426e+04
112.2,4.282e+03,6.174e+03,6.716e+03,1.717e+04
113.7,3.819e+03,6.242e+03,4.320e+03,1.438e+04
115.2,4.367e+03,8.130e+03,4.701e+03,1.720e+04
116.7,5.717e+03,1.026e+04,5.938e+03,2.192e+04
118.2,5.740e+03,8.828e+03,5.964e+03,2.053e+04
119.7,5.388e+03,7.513e+03,5.406e+03,1.831e+04
121.2,5.409e+03,7.419e+03,5.408e+03,1.823e+04
122.7,5.455e+03,7.504e+03,5.608e+03,1.857e+04
124.2,5.679e+03,7.873e+03,5.960e+03,1.951e+04
125.7,5.746e+03,7.551e+03,6.615e+03,1.991e+04
127.2,5.084e+03,6.468e+03,6.674e+03,1.823e+04
128.7,4.129e+03,6.268e+03,5.307e+03,1.570e+04
130.2,4.035e+03,8.567e+03,4.813e+03,1.742e+04
131.7,3.836e+03,8.980e+03,4.920e+03,1.774e+04
133.2,2.353e+03,5.499e+03,3.871e+03,1.172e+04
134.6,8.884e+02,3.619e+03,2.711e+03,7.218e+03
136.1,8.170e+02,3.661e+03,2.483e+03,6.961e+03
137.6,8.819e+02,3.618e+03,2.347e+03,6.847e+03
139.1,8.631e+02,3.444e+03,2.142e+03,6.449e+03
140.6,8.005e+02,3.201e+03,1.736e+03,5.737e+03
142.1,7.714e+02,3.503e+03,1.584e+03,5.858e+03
143.6,7.203e+02,3.147e+03,1.371e+03,5.238e+03
145.1,7.626e+02,2.213e+03,1.354e+03,4.329e+03
146.6,7.957e+02,1.964e+03,1.608e+03,4.367e+03
148.1,7.758e+02,1.977e+03,1.676e+03,4.429e+03
149.6,7.453e+02,2.238e+03,1.600e+03,4.583e+03
151.1,8.579e+02,2.372e+03,1.713e+03,4.942e+03
152.6,1.025e+03,2.529e+03,2.133e+03,5.687e+03
154.1,1.267e+03,2.629e+03,2.643e+03,6.539e+03
155.6,1.476e+03,2.767e+03,3.202e+03,7.445e+03
157.1,1.517e+03,3.250e+03,3.836e+03,8.603e+03
158.6,1.474e+03,3.429e+03,4.236e+03,9.140e+03
160.1,1.640e+03,3.398e+03,5.163e+03,1.020e+04
161.6,1.849e+03,3.659e+03,6.001e+03,1.151e+04
163.1,2.275e+03,4.965e+03,8.131e+03,1.537e+04
164.6,2.775e+03,5.974e+03,1.070e+04,1.945e+04
166.1,2.578e+03,5.797e+03,9.649e+03,1.802e+04
167.6,2.306e+03,5.852e+03,9.136e+03,1.729e+04
169.1,2.001e+03,6.048e+03,8.916e+03,1.697e+04
170.6,2.119e+03,5.708e+03,9.291e+03,1.712e+04
172.1,2.202e+03,4.798e+03,9.505e+03,1.651e+04
173.5,2.167e+03,3.857e+03,9.480e+03,1.550e+04
175.0,2.040e+03,3.080e+03,8.878e+03,1.400e+04
176.5,1.786e+03,2.411e+03,7.494e+03,1.169e+04
178.0,1.363e+03,1.879e+03,5.525e+03,8.767e+03
179.5,1.200e+03,1.678e+03,4.769e+03,7.647e+03
181.0,1.179e+03,1.504e+03,4.664e+03,7.347e+03
182.5,1.279e+03,1.220e+03,4.901e+03,7.399e+03
184.0,1.466e+03,1.041e+03,5.633e+03,8.140e+03
185.5,1.596e+03,9.690e+02,6.519e+03,9.084e+03
187.0,1.569e+03,9.279e+02,6.741e+03,9.238e+03
188.5,1.296e+03,8.807e+02,5.644e+03,7.820e+03
190.0,1.052e+03,8.421e+02,4.547e+03,6.442e+03
191.5,9.976e+02,1.040e+03,4.542e+03,6.579e+03
193.0,9.535e+02,1.182e+03,4.591e+03,6.727e+03
194.5,9.159e+02,1.080e+03,4.388e+03,6.384e+03
196.0,1.091e+03,1.056e+03,5.038e+03,7.186e+03
197.5,8.941e+02,9.550e+02,4.500e+03,6.349e+03
199.0,7.236e+02,9.195e+02,3.624e+03,5.267e+03
