freq,psd_x,psd_y,psd_z,psd_xyz
67.9,1.703e+04,1.051e+03,3.345e+03,2.142e+04
69.4,1.143e+04,8.979e+02,2.155e+03,1.449e+04
70.9,7.552e+03,7.670e+02,1.591e+03,9.910e+03
72.4,5.847e+03,6.652e+02,1.410e+03,7.922e+03
73.9,5.801e+03,6.251e+02,1.380e+03,7.806e+03
75.4,6.995e+03,6.265e+02,1.347e+03,8.968e+03
76.9,6.905e+03,7.413e+02,1.558e+03,9.205e+03
78.4,6.266e+03,8.836e+02,1.593e+03,8.743e+03
79.9,6.748e+03,9.207e+02,1.555e+03,9.224e+03
81.5,7.481e+03,9.143e+02,1.411e+03,9.807e+03
83.0,9.363e+03,9.982e+02,1.229e+03,1.159e+04
84.5,1.069e+04,1.129e+03,9.127e+02,1.273e+04
86.0,9.538e+03,1.613e+03,9.336e+02,1.209e+04
87.5,9.211e+03,2.196e+03,9.331e+02,1.234e+04
89.0,1.040e+04,2.712e+03,7.755e+02,1.389e+04
90.5,1.179e+04,2.654e+03,7.070e+02,1.515e+04
92.0,1.373e+04,2.110e+03,5.697e+02,1.641e+04
93.5,1.623e+04,1.385e+03,3.985e+02,1.801e+04
95.0,1.750e+04,6.581e+02,3.486e+02,1.851e+04
96.5,1.771e+04,5.470e+02,3.495e+02,1.860e+04
98.0,1.784e+04,4.297e+02,3.261e+02,1.859e+04
99.6,1.749e+04,3.749e+02,3.503e+02,1.822e+04
101.1,1.720e+04,3.558e+02,3.662e+02,1.792e+04
102.6,1.710e+04,3.438e+02,3.757e+02,1.782e+04
104.1,1.756e+04,3.690e+02,3.864e+02,1.832e+04
105.6,1.714e+04,4.061e+02,4.519e+02,1.799e+04
107.1,1.722e+04,4.483e+02,4.927e+02,1.816e+04
108.6,1.743e+04,5.111e+02,5.957e+02,1.854e+04
110.1,1.781e+04,6.053e+02,7.390e+02,1.915e+04
111.6,1.856e+04,7.273e+02,1.036e+03,2.032e+04
113.1,1.947e+04,8.056e+02,1.236e+03,2.152e+04
114.6,1.909e+04,6.734e+02,1.290e+03,2.105e+04
116.2,1.607e+04,4.411e+02,1.132e+03,1.764e+04
117.7,1.308e+04,3.451e+02,8.009e+02,1.422e+04
119.2,1.158e+04,2.964e+02,5.566e+02,1.243e+04
120.7,1.124e+04,2.934e+02,4.299e+02,1.196e+04
122.2,1.203e+04,2.829e+02,3.943e+02,1.270e+04
123.7,1.305e+04,3.101e+02,3.972e+02,1.376e+04
125.2,1.361e+04,4.308e+02,4.421e+02,1.448e+04
126.7,1.393e+04,6.942e+02,5.037e+02,1.512e+04
128.2,1.466e+04,1.098e+03,6.162e+02,1.638e+04
129.7,1.576e+04,1.451e+03,6.161e+02,1.783e+04
131.2,1.644e+04,1.763e+03,6.847e+02,1.888e+04
132.7,1.401e+04,1.587e+03,6.377e+02,1.623e+04
134.3,8.473e+03,8.327e+02,4.088e+02,9.715e+03
135.8,7.355e+03,6.839e+02,3.673e+02,8.407e+03
137.3,7.242e+03,7.215e+02,4.260e+02,8.389e+03
138.8,7.103e+03,7.712e+02,4.928e+02,8.367e+03
140.3,6.924e+03,8.053e+02,5.289e+02,8.258e+03
141.8,6.528e+03,8.898e+02,5.933e+02,8.011e+03
143.3,5.813e+03,8.967e+02,6.758e+02,7.385e+03
144.8,4.857e+03,9.146e+02,6.787e+02,6.450e+03
146.3,4.212e+03,8.510e+02,6.644e+02,5.727e+03
147.8,4.289e+03,8.587e+02,7.048e+02,5.853e+03
149.3,4.129e+03,8.534e+02,7.908e+02,5.774e+03
150.8,4.088e+03,9.105e+02,8.180e+02,5.816e+03
152.4,4.068e+03,1.107e+03,9.215e+02,6.096e+03
153.9,3.890e+03,1.088e+03,9.914e+02,5.969e+03
155.4,3.772e+03,9.971e+02,9.300e+02,5.699e+03
156.9,3.586e+03,8.682e+02,8.052e+02,5.259e+03
158.4,3.206e+03,8.029e+02,6.527e+02,4.662e+03
159.9,2.998e+03,7.299e+02,5.612e+02,4.289e+03
161.4,2.915e+03,6.758e+02,5.401e+02,4.131e+03
162.9,2.650e+03,6.065e+02,5.109e+02,3.768e+03
164.4,2.462e+03,6.434e+02,5.477e+02,3.653e+03
165.9,2.589e+03,6.752e+02,5.680e+02,3.832e+03
167.4,2.584e+03,7.021e+02,6.418e+02,3.928e+03
168.9,2.403e+03,6.825e+02,6.743e+02,3.760e+03
170.5,2.467e+03,6.581e+02,7.916e+02,3.917e+03
172.0,2.558e+03,7.223e+02,8.133e+02,4.094e+03
173.5,2.669e+03,7.806e+02,7.876e+02,4.238e+03
175.0,2.585e+03,8.101e+02,7.739e+02,4.169e+03
176.5,2.437e+03,8.258e+02,8.801e+02,4.143e+03
178.0,2.233e+03,7.572e+02,1.026e+03,4.016e+03
179.5,1.912e+03,7.500e+02,1.218e+03,3.880e+03
181.0,1.544e+03,6.682e+02,1.378e+03,3.590e+03
182.5,1.197e+03,5.391e+02,1.565e+03,3.301e+03
184.0,8.723e+02,4.515e+02,1.492e+03,2.816e+03
185.5,6.706e+02,4.415e+02,1.509e+03,2.621e+03
187.0,5.418e+02,4.256e+02,1.504e+03,2.471e+03
188.6,4.335e+02,4.234e+02,1.606e+03,2.463e+03
190.1,3.421e+02,4.415e+02,1.849e+03,2.632e+03
191.6,3.165e+02,4.294e+02,1.747e+03,2.493e+03
193.1,3.362e+02,5.034e+02,1.841e+03,2.681e+03
194.6,3.559e+02,5.481e+02,2.027e+03,2.931e+03
196.1,3.830e+02,5.896e+02,1.866e+03,2.839e+03
197.6,4.288e+02,6.437e+02,1.913e+03,2.985e+03
199.1,4.767e+02,6.606e+02,2.015e+03,3.152e+03
