freq,psd_x,psd_y,psd_z,psd_xyz
47.0,1.053e+03,9.997e+02,2.893e+05,2.914e+05
48.5,5.585e+02,1.671e+03,2.176e+05,2.199e+05
50.0,3.420e+02,1.509e+03,1.773e+05,1.791e+05
51.4,3.810e+02,9.439e+02,1.583e+05,1.596e+05
52.9,6.032e+02,1.561e+03,1.493e+05,1.515e+05
54.4,9.485e+02,3.510e+03,1.524e+05,1.568e+05
55.9,1.293e+03,5.434e+03,1.668e+05,1.735e+05
57.3,1.701e+03,5.946e+03,1.818e+05,1.895e+05
58.8,2.598e+03,5.053e+03,1.862e+05,1.939e+05
60.3,3.599e+03,4.164e+03,1.766e+05,1.844e+05
61.7,4.551e+03,3.264e+03,1.598e+05,1.676e+05
63.2,7.759e+03,3.418e+03,1.464e+05,1.575e+05
64.7,1.301e+04,5.070e+03,1.333e+05,1.514e+05
66.1,1.617e+04,6.666e+03,1.068e+05,1.296e+05
67.6,1.929e+04,8.201e+03,7.950e+04,1.070e+05
69.1,2.441e+04,1.050e+04,5.795e+04,9.286e+04
70.6,2.750e+04,1.327e+04,4.603e+04,8.680e+04
72.0,3.310e+04,1.495e+04,4.587e+04,9.391e+04
73.5,4.184e+04,2.019e+04,5.011e+04,1.121e+05
75.0,4.802e+04,2.877e+04,6.416e+04,1.410e+05
76.4,5.914e+04,4.074e+04,7.852e+04,1.784e+05
77.9,6.631e+04,6.098e+04,9.146e+04,2.187e+05
79.4,5.400e+04,7.400e+04,9.754e+04,2.255e+05
80.8,2.549e+04,7.251e+04,8.985e+04,1.879e+05
82.3,1.500e+04,7.331e+04,8.859e+04,1.769e+05
83.8,7.385e+03,7.270e+04,1.001e+05,1.802e+05
85.2,3.434e+03,6.780e+04,1.094e+05,1.806e+05
86.7,2.124e+03,5.613e+04,1.008e+05,1.591e+05
88.2,1.248e+03,4.337e+04,8.486e+04,1.295e+05
89.7,7.658e+02,3.232e+04,6.902e+04,1.021e+05
91.1,5.576e+02,2.223e+04,5.039e+04,7.317e+04
92.6,9.010e+02,1.829e+04,4.467e+04,6.386e+04
94.1,1.849e+03,1.956e+04,5.543e+04,7.684e+04
95.5,2.343e+03,1.602e+04,5.363e+04,7.199e+04
97.0,3.563e+03,1.300e+04,5.602e+04,7.258e+04
98.5,4.813e+03,1.052e+04,6.518e+04,8.052e+04
99.9,5.577e+03,9.661e+03,7.979e+04,9.503e+04
101.4,6.076e+03,1.081e+04,9.503e+04,1.119e+05
102.9,5.404e+03,1.158e+04,1.060e+05,1.230e+05
104.4,4.609e+03,1.159e+04,1.104e+05,1.266e+05
105.8,4.572e+03,1.209e+04,1.092e+05,1.259e+05
107.3,5.686e+03,1.437e+04,1.146e+05,1.347e+05
108.8,8.284e+03,1.771e+04,1.257e+05,1.517e+05
110.2,1.036e+04,2.066e+04,1.346e+05,1.656e+05
111.7,1.240e+04,2.142e+04,1.353e+05,1.691e+05
113.2,1.347e+04,2.153e+04,1.329e+05,1.679e+05
114.6,1.344e+04,2.180e+04,1.322e+05,1.675e+05
116.1,1.176e+04,2.152e+04,1.278e+05,1.611e+05
117.6,9.484e+03,2.004e+04,1.129e+05,1.424e+05
119.1,8.167e+03,1.680e+04,8.323e+04,1.082e+05
120.5,8.261e+03,1.328e+04,5.364e+04,7.517e+04
122.0,1.072e+04,1.044e+04,3.507e+04,5.624e+04
123.5,1.320e+04,8.588e+03,2.841e+04,5.020e+04
124.9,1.440e+04,7.537e+03,3.467e+04,5.661e+04
126.4,1.428e+04,7.335e+03,4.855e+04,7.016e+04
127.9,1.314e+04,7.615e+03,6.201e+04,8.276e+04
129.3,1.251e+04,7.848e+03,7.100e+04,9.135e+04
130.8,1.213e+04,7.848e+03,7.511e+04,9.509e+04
132.3,1.064e+04,6.542e+03,6.591e+04,8.309e+04
133.8,4.730e+03,2.232e+03,2.479e+04,3.175e+04
135.2,2.511e+03,5.594e+02,9.007e+03,1.208e+04
136.7,2.799e+03,4.776e+02,9.194e+03,1.247e+04
138.2,3.139e+03,4.493e+02,9.962e+03,1.355e+04
139.6,3.057e+03,3.770e+02,9.174e+03,1.261e+04
141.1,2.843e+03,3.022e+02,7.557e+03,1.070e+04
142.6,3.057e+03,2.697e+02,7.054e+03,1.038e+04
144.0,3.544e+03,2.765e+02,7.396e+03,1.122e+04
145.5,3.357e+03,2.506e+02,6.342e+03,9.949e+03
147.0,3.860e+03,1.870e+02,5.049e+03,9.096e+03
148.5,4.025e+03,1.831e+02,4.943e+03,9.150e+03
149.9,3.855e+03,2.077e+02,5.040e+03,9.102e+03
151.4,3.506e+03,2.340e+02,5.333e+03,9.073e+03
152.9,3.242e+03,2.693e+02,6.162e+03,9.674e+03
154.3,3.184e+03,2.992e+02,7.116e+03,1.060e+04
155.8,3.418e+03,2.704e+02,7.510e+03,1.120e+04
157.3,2.935e+03,2.169e+02,6.572e+03,9.723e+03
158.7,2.890e+03,1.848e+02,7.103e+03,1.018e+04
160.2,3.488e+03,1.736e+02,8.716e+03,1.238e+04
161.7,3.818e+03,1.635e+02,8.443e+03,1.242e+04
163.1,3.620e+03,1.614e+02,8.921e+03,1.270e+04
164.6,3.226e+03,1.810e+02,9.973e+03,1.338e+04
166.1,3.846e+03,2.124e+02,1.098e+04,1.504e+04
167.6,4.452e+03,2.247e+02,1.237e+04,1.705e+04
169.0,4.206e+03,2.095e+02,1.349e+04,1.790e+04
170.5,4.076e+03,2.179e+02,1.388e+04,1.818e+04
172.0,4.516e+03,2.423e+02,1.379e+04,1.855e+04
173.4,5.402e+03,2.895e+02,1.447e+04,2.016e+04
174.9,5.623e+03,3.268e+02,1.559e+04,2.154e+04
176.4,6.321e+03,3.424e+02,1.574e+04,2.240e+04
177.8,7.454e+03,3.733e+02,1.587e+04,2.370e+04
179.3,8.633e+03,4.064e+02,1.607e+04,2.511e+04
180.8,8.851e+03,4.351e+02,1.680e+04,2.609e+04
182.3,9.105e+03,4.807e+02,1.773e+04,2.732e+04
183.7,9.762e+03,5.303e+02,1.939e+04,2.969e+04
185.2,8.174e+03,5.051e+02,1.993e+04,2.861e+04
186.7,8.725e+03,4.667e+02,1.926e+04,2.846e+04
188.1,8.672e+03,4.434e+02,1.821e+04,2.733e+04
189.6,7.751e+03,4.309e+02,1.787e+04,2.605e+04
191.1,8.428e+03,3.926e+02,1.754e+04,2.636e+04
192.5,8.134e+03,2.856e+02,1.575e+04,2.417e+04
194.0,6.117e+03,2.069e+02,1.331e+04,1.963e+04
195.5,5.422e+03,1.776e+02,1.264e+04,1.824e+04
197.0,4.870e+03,1.462e+02,1.200e+04,1.702e+04
198.4,4.317e+03,1.254e+02,1.124e+04,1.568e+04
199.9,3.656e+03,1.151e+02,1.176e+04,1.553e+04
