freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.324e+03,2.629e+01,2.001e+01,2.370e+03
1.5,1.372e+03,4.869e+01,2.930e+01,1.450e+03
3.0,1.284e+02,5.281e+01,2.195e+01,2.032e+02
4.5,1.174e+03,7.030e+01,2.503e+01,1.270e+03
6.0,4.480e+03,5.814e+01,3.043e+01,4.569e+03
7.5,7.502e+03,5.139e+01,3.245e+01,7.586e+03
9.0,1.081e+04,4.630e+01,3.743e+01,1.089e+04
10.5,1.503e+04,5.132e+01,5.104e+01,1.513e+04
12.0,1.968e+04,5.067e+01,5.637e+01,1.979e+04
13.5,2.319e+04,4.552e+01,4.948e+01,2.328e+04
15.0,2.863e+04,4.724e+01,5.088e+01,2.872e+04
16.6,3.533e+04,4.806e+01,5.476e+01,3.544e+04
18.1,4.296e+04,4.516e+01,6.486e+01,4.307e+04
19.6,5.150e+04,4.459e+01,8.148e+01,5.163e+04
21.1,6.182e+04,4.373e+01,9.592e+01,6.196e+04
22.6,7.399e+04,4.498e+01,1.106e+02,7.414e+04
24.1,8.719e+04,4.942e+01,1.328e+02,8.737e+04
25.6,1.013e+05,5.698e+01,1.444e+02,1.015e+05
27.1,1.179e+05,5.597e+01,1.398e+02,1.181e+05
28.6,1.375e+05,5.284e+01,1.640e+02,1.377e+05
30.1,1.588e+05,5.229e+01,2.177e+02,1.590e+05
31.6,1.808e+05,5.100e+01,3.085e+02,1.812e+05
33.1,2.042e+05,6.490e+01,3.715e+02,2.046e+05
34.6,2.292e+05,7.748e+01,3.992e+02,2.296e+05
36.1,2.586e+05,8.599e+01,3.882e+02,2.591e+05
37.6,2.954e+05,9.504e+01,3.910e+02,2.959e+05
39.1,3.388e+05,8.741e+01,4.155e+02,3.393e+05
40.6,3.908e+05,8.678e+01,4.453e+02,3.914e+05
42.1,4.524e+05,1.169e+02,4.610e+02,4.529e+05
43.6,5.224e+05,1.359e+02,5.173e+02,5.230e+05
45.1,5.979e+05,1.103e+02,5.603e+02,5.986e+05
46.7,6.819e+05,8.063e+01,3.427e+02,6.823e+05
48.2,7.867e+05,6.306e+01,2.934e+02,7.871e+05
49.7,9.200e+05,5.213e+01,1.027e+03,9.211e+05
51.2,1.085e+06,4.799e+01,2.516e+03,1.088e+06
52.7,1.304e+06,5.790e+01,4.147e+03,1.309e+06
54.2,1.592e+06,1.275e+02,4.321e+03,1.596e+06
55.7,2.005e+06,2.597e+02,3.940e+03,2.010e+06
57.2,2.657e+06,4.234e+02,4.379e+03,2.662e+06
58.7,3.742e+06,9.092e+02,7.091e+03,3.750e+06
60.2,6.070e+06,3.458e+03,1.498e+04,6.089e+06
61.7,1.090e+07,1.722e+04,2.426e+04,1.094e+07
63.2,1.396e+07,5.165e+04,2.650e+04,1.404e+07
64.7,1.202e+07,5.792e+04,1.598e+04,1.209e+07
66.2,8.871e+06,2.595e+04,8.273e+03,8.906e+06
67.7,6.285e+06,6.098e+03,3.286e+04,6.324e+06
69.2,4.328e+06,2.565e+03,8.820e+04,4.419e+06
70.7,3.010e+06,5.105e+03,1.415e+05,3.156e+06
72.2,2.446e+06,8.500e+03,1.690e+05,2.624e+06
73.7,1.984e+06,1.566e+04,1.576e+05,2.157e+06
75.2,1.379e+06,1.706e+04,1.066e+05,1.503e+06
76.8,9.504e+05,1.154e+04,5.616e+04,1.018e+06
78.3,7.202e+05,7.192e+03,3.008e+04,7.574e+05
79.8,7.368e+05,5.889e+03,1.860e+04,7.613e+05
81.3,1.004e+06,6.568e+03,9.521e+03,1.020e+06
82.8,1.190e+06,1.211e+04,3.135e+03,1.205e+06
84.3,1.247e+06,2.289e+04,1.087e+03,1.271e+06
85.8,1.668e+06,2.272e+04,4.454e+03,1.695e+06
87.3,2.226e+06,1.203e+04,1.107e+04,2.249e+06
88.8,2.494e+06,1.259e+04,1.646e+04,2.523e+06
90.3,2.382e+06,2.706e+04,1.723e+04,2.426e+06
91.8,2.267e+06,3.777e+04,1.783e+04,2.322e+06
93.3,2.383e+06,4.644e+04,1.915e+04,2.448e+06
94.8,2.626e+06,5.715e+04,1.609e+04,2.699e+06
96.3,2.683e+06,6.097e+04,1.127e+04,2.755e+06
97.8,2.571e+06,4.604e+04,5.712e+03,2.622e+06
99.3,2.404e+06,3.264e+04,2.542e+03,2.439e+06
100.8,2.310e+06,4.047e+04,3.184e+03,2.354e+06
102.3,2.107e+06,3.839e+04,3.545e+03,2.149e+06
103.8,1.813e+06,2.840e+04,2.841e+03,1.845e+06
105.3,1.545e+06,2.016e+04,2.073e+03,1.567e+06
106.8,1.348e+06,1.592e+04,1.689e+03,1.366e+06
108.4,1.184e+06,1.675e+04,1.678e+03,1.202e+06
109.9,1.031e+06,2.129e+04,1.859e+03,1.054e+06
111.4,9.127e+05,2.733e+04,2.003e+03,9.421e+05
112.9,8.190e+05,3.200e+04,2.224e+03,8.532e+05
114.4,7.366e+05,3.294e+04,2.409e+03,7.719e+05
115.9,6.628e+05,3.175e+04,2.623e+03,6.972e+05
117.4,6.129e+05,3.495e+04,2.917e+03,6.508e+05
118.9,5.803e+05,4.664e+04,3.549e+03,6.305e+05
120.4,5.466e+05,5.707e+04,4.069e+03,6.077e+05
121.9,5.086e+05,6.628e+04,5.110e+03,5.800e+05
123.4,4.653e+05,7.796e+04,5.824e+03,5.490e+05
124.9,4.210e+05,1.058e+05,7.041e+03,5.338e+05
126.4,3.800e+05,1.350e+05,9.249e+03,5.243e+05
127.9,3.539e+05,1.588e+05,1.167e+04,5.244e+05
129.4,3.559e+05,1.844e+05,1.451e+04,5.548e+05
130.9,3.604e+05,2.048e+05,1.756e+04,5.828e+05
132.4,2.964e+05,1.799e+05,1.720e+04,4.935e+05
133.9,7.348e+04,7.327e+04,8.488e+03,1.552e+05
135.4,5.055e+03,3.764e+04,5.044e+03,4.774e+04
136.9,4.505e+03,4.058e+04,4.449e+03,4.953e+04
138.5,3.884e+03,4.092e+04,4.435e+03,4.924e+04
140.0,3.621e+03,2.831e+04,3.900e+03,3.584e+04
141.5,3.271e+03,2.607e+04,3.302e+03,3.264e+04
143.0,3.618e+03,2.468e+04,2.917e+03,3.121e+04
144.5,4.700e+03,1.532e+04,2.201e+03,2.222e+04
146.0,4.742e+03,1.027e+04,1.234e+03,1.625e+04
147.5,4.543e+03,1.220e+04,1.305e+03,1.805e+04
149.0,5.181e+03,9.557e+03,1.210e+03,1.595e+04
150.5,5.875e+03,6.874e+03,1.069e+03,1.382e+04
152.0,6.210e+03,6.043e+03,1.001e+03,1.325e+04
153.5,5.945e+03,4.610e+03,8.234e+02,1.138e+04
155.0,5.255e+03,3.488e+03,6.464e+02,9.390e+03
156.5,3.919e+03,2.529e+03,4.560e+02,6.904e+03
158.0,2.981e+03,1.900e+03,3.101e+02,5.192e+03
159.5,3.041e+03,1.354e+03,1.734e+02,4.568e+03
161.0,3.913e+03,1.405e+03,1.190e+02,5.437e+03
162.5,5.792e+03,2.412e+03,8.370e+01,8.287e+03
164.0,8.400e+03,5.222e+03,5.897e+01,1.368e+04
165.5,1.142e+04,1.189e+04,9.483e+01,2.340e+04
167.0,1.523e+04,2.443e+04,2.783e+02,3.994e+04
168.6,1.437e+04,3.177e+04,6.119e+02,4.674e+04
170.1,9.579e+03,1.577e+04,6.590e+02,2.601e+04
171.6,1.138e+04,7.846e+03,5.184e+02,1.975e+04
173.1,1.368e+04,5.739e+03,4.086e+02,1.983e+04
174.6,1.277e+04,8.366e+03,6.231e+02,2.176e+04
176.1,1.037e+04,1.476e+04,1.016e+03,2.615e+04
177.6,9.044e+03,2.750e+04,1.641e+03,3.819e+04
179.1,7.583e+03,4.298e+04,2.437e+03,5.300e+04
180.6,7.897e+03,2.893e+04,1.704e+03,3.854e+04
182.1,7.327e+03,1.650e+04,8.150e+02,2.464e+04
183.6,6.831e+03,1.805e+04,7.739e+02,2.565e+04
185.1,1.088e+04,2.973e+04,1.247e+03,4.185e+04
186.6,1.064e+04,3.593e+04,1.357e+03,4.793e+04
188.1,3.705e+03,1.532e+04,8.188e+02,1.985e+04
189.6,1.609e+03,8.601e+03,6.389e+02,1.085e+04
191.1,3.617e+03,1.150e+04,7.381e+02,1.585e+04
192.6,5.915e+03,1.422e+04,8.472e+02,2.098e+04
194.1,6.463e+03,1.547e+04,8.756e+02,2.280e+04
195.6,7.324e+03,1.886e+04,1.031e+03,2.722e+04
197.1,8.196e+03,1.957e+04,1.024e+03,2.879e+04
198.6,7.746e+03,1.778e+04,7.873e+02,2.632e+04
