freq,psd_x,psd_y,psd_z,psd_xyz
133.7,2.214e+05,1.426e+05,1.711e+04,3.812e+05
135.1,1.462e+04,9.908e+04,1.221e+04,1.259e+05
136.6,9.375e+03,8.059e+04,1.088e+04,1.008e+05
138.1,9.987e+03,6.826e+04,8.665e+03,8.692e+04
139.6,1.134e+04,5.877e+04,8.160e+03,7.827e+04
141.1,1.186e+04,5.353e+04,7.632e+03,7.301e+04
142.6,1.211e+04,4.832e+04,7.145e+03,6.757e+04
144.1,1.137e+04,3.626e+04,5.396e+03,5.303e+04
145.5,1.025e+04,2.716e+04,4.140e+03,4.155e+04
147.0,9.286e+03,1.886e+04,3.155e+03,3.130e+04
148.5,8.422e+03,1.560e+04,2.454e+03,2.647e+04
150.0,7.811e+03,1.346e+04,1.951e+03,2.322e+04
151.5,7.266e+03,1.135e+04,1.503e+03,2.012e+04
153.0,7.020e+03,9.766e+03,1.143e+03,1.793e+04
154.5,6.944e+03,8.638e+03,9.052e+02,1.649e+04
155.9,7.165e+03,7.928e+03,7.476e+02,1.584e+04
157.4,7.319e+03,7.504e+03,6.206e+02,1.544e+04
158.9,7.307e+03,7.138e+03,5.148e+02,1.496e+04
160.4,7.186e+03,6.884e+03,4.608e+02,1.453e+04
161.9,7.169e+03,7.437e+03,4.656e+02,1.507e+04
163.4,7.083e+03,7.746e+03,4.660e+02,1.530e+04
164.9,6.949e+03,7.020e+03,4.246e+02,1.439e+04
166.3,6.694e+03,6.032e+03,3.628e+02,1.309e+04
167.8,7.184e+03,5.847e+03,3.566e+02,1.339e+04
169.3,7.447e+03,5.865e+03,3.611e+02,1.367e+04
170.8,7.570e+03,5.539e+03,3.506e+02,1.346e+04
172.3,7.489e+03,6.091e+03,3.916e+02,1.397e+04
173.8,9.382e+03,8.280e+03,5.116e+02,1.817e+04
175.2,1.319e+04,8.976e+03,5.414e+02,2.271e+04
176.7,1.648e+04,9.042e+03,5.180e+02,2.604e+04
178.2,1.599e+04,9.127e+03,4.971e+02,2.561e+04
179.7,1.225e+04,7.472e+03,4.744e+02,2.019e+04
181.2,1.024e+04,6.605e+03,4.680e+02,1.731e+04
182.7,1.010e+04,6.196e+03,4.470e+02,1.674e+04
184.2,1.135e+04,6.448e+03,4.755e+02,1.828e+04
185.6,1.294e+04,6.070e+03,4.624e+02,1.947e+04
187.1,1.435e+04,4.386e+03,3.882e+02,1.913e+04
188.6,1.449e+04,3.545e+03,3.092e+02,1.835e+04
190.1,1.257e+04,3.934e+03,2.617e+02,1.676e+04
191.6,9.288e+03,5.026e+03,2.648e+02,1.458e+04
193.1,5.103e+03,6.360e+03,2.723e+02,1.174e+04
194.6,1.770e+03,6.576e+03,2.513e+02,8.598e+03
196.0,1.501e+03,6.578e+03,4.190e+02,8.498e+03
197.5,2.166e+03,6.632e+03,5.966e+02,9.394e+03
199.0,3.564e+03,6.964e+03,6.137e+02,1.114e+04
