freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.961e+01,1.572e+03,4.772e+01,1.640e+03
1.5,2.821e+01,8.927e+02,1.036e+02,1.025e+03
2.9,2.326e+01,4.392e+01,5.602e+01,1.232e+02
4.4,2.537e+01,9.756e+02,3.149e+01,1.032e+03
5.9,2.713e+01,4.419e+03,2.782e+01,4.474e+03
7.4,3.292e+01,7.196e+03,2.866e+01,7.258e+03
8.8,4.096e+01,1.010e+04,3.267e+01,1.017e+04
10.3,6.054e+01,1.426e+04,4.719e+01,1.436e+04
11.8,7.229e+01,2.050e+04,4.321e+01,2.062e+04
13.3,4.971e+01,2.871e+04,2.956e+01,2.879e+04
14.7,5.005e+01,3.724e+04,2.654e+01,3.732e+04
16.2,6.564e+01,4.664e+04,2.517e+01,4.673e+04
17.7,8.181e+01,5.821e+04,2.618e+01,5.831e+04
19.2,8.694e+01,7.294e+04,2.663e+01,7.305e+04
20.6,1.079e+02,9.207e+04,2.879e+01,9.221e+04
22.1,1.350e+02,1.145e+05,4.123e+01,1.146e+05
23.6,1.340e+02,1.382e+05,9.322e+01,1.384e+05
25.1,1.331e+02,1.715e+05,1.490e+02,1.718e+05
26.5,1.773e+02,2.205e+05,1.729e+02,2.209e+05
28.0,2.661e+02,2.902e+05,2.233e+02,2.907e+05
29.5,4.594e+02,3.898e+05,3.329e+02,3.906e+05
31.0,8.883e+02,5.267e+05,5.691e+02,5.281e+05
32.4,1.442e+03,7.523e+05,1.513e+03,7.553e+05
33.9,2.320e+03,1.197e+06,3.837e+03,1.203e+06
35.4,4.799e+03,2.364e+06,1.309e+04,2.382e+06
36.9,1.022e+04,4.369e+06,4.299e+04,4.422e+06
38.3,1.135e+04,4.521e+06,6.385e+04,4.596e+06
39.8,8.163e+03,3.365e+06,6.061e+04,3.434e+06
41.3,5.012e+03,2.269e+06,4.455e+04,2.318e+06
42.8,2.743e+03,1.560e+06,3.379e+04,1.597e+06
44.2,1.666e+03,1.069e+06,2.583e+04,1.097e+06
45.7,1.626e+03,7.768e+05,2.058e+04,7.990e+05
47.2,1.935e+03,6.232e+05,1.895e+04,6.441e+05
48.6,1.985e+03,5.637e+05,1.628e+04,5.819e+05
50.1,2.050e+03,5.645e+05,9.833e+03,5.764e+05
51.6,2.469e+03,5.361e+05,7.755e+03,5.463e+05
53.1,2.766e+03,4.761e+05,9.258e+03,4.881e+05
54.5,3.272e+03,4.222e+05,1.206e+04,4.376e+05
56.0,3.981e+03,3.763e+05,1.250e+04,3.927e+05
57.5,4.145e+03,3.356e+05,1.005e+04,3.498e+05
59.0,4.170e+03,2.953e+05,8.611e+03,3.081e+05
60.4,4.026e+03,2.523e+05,9.926e+03,2.663e+05
61.9,3.978e+03,2.071e+05,1.245e+04,2.236e+05
63.4,4.132e+03,1.657e+05,1.534e+04,1.851e+05
64.9,4.678e+03,1.348e+05,1.814e+04,1.576e+05
66.3,5.373e+03,1.133e+05,1.873e+04,1.374e+05
67.8,6.471e+03,9.804e+04,1.825e+04,1.228e+05
69.3,8.581e+03,8.952e+04,1.766e+04,1.158e+05
70.8,1.139e+04,9.332e+04,1.890e+04,1.236e+05
72.2,1.714e+04,1.089e+05,1.808e+04,1.441e+05
73.7,2.285e+04,1.380e+05,1.669e+04,1.775e+05
75.2,2.422e+04,1.834e+05,1.385e+04,2.214e+05
76.7,1.769e+04,2.176e+05,1.221e+04,2.475e+05
78.1,1.038e+04,2.128e+05,2.859e+04,2.518e+05
79.6,6.545e+03,2.142e+05,6.889e+04,2.896e+05
81.1,1.301e+04,2.406e+05,1.046e+05,3.582e+05
82.6,2.291e+04,2.648e+05,1.171e+05,4.048e+05
84.0,2.743e+04,2.702e+05,1.105e+05,4.081e+05
85.5,2.921e+04,2.556e+05,9.584e+04,3.807e+05
87.0,3.355e+04,2.258e+05,8.070e+04,3.400e+05
88.5,3.373e+04,1.942e+05,6.386e+04,2.918e+05
89.9,3.003e+04,1.631e+05,4.715e+04,2.403e+05
91.4,2.861e+04,1.393e+05,3.672e+04,2.047e+05
92.9,2.796e+04,1.286e+05,3.201e+04,1.886e+05
94.3,2.578e+04,1.356e+05,3.142e+04,1.928e+05
95.8,2.309e+04,1.397e+05,3.142e+04,1.942e+05
97.3,2.126e+04,1.428e+05,3.392e+04,1.980e+05
98.8,1.581e+04,1.324e+05,3.420e+04,1.824e+05
100.2,1.570e+04,1.411e+05,3.599e+04,1.928e+05
101.7,1.877e+04,1.614e+05,4.131e+04,2.214e+05
103.2,2.077e+04,1.426e+05,4.140e+04,2.048e+05
104.7,2.685e+04,1.368e+05,4.132e+04,2.050e+05
106.1,3.544e+04,1.938e+05,5.405e+04,2.833e+05
107.6,3.890e+04,2.112e+05,5.794e+04,3.081e+05
109.1,4.566e+04,2.018e+05,5.437e+04,3.019e+05
