#time,accel_x,accel_y,accel_z
22055.883118,4219.173869,-8586.388927,1762.019645
22055.883453,6069.688724,-8586.388927,3447.429741
22055.883787,7105.977043,-8068.244768,2757.943793
22055.884121,9400.615463,-5995.668130,0.000000
22055.884455,9770.718434,-11103.089130,4826.401637
22055.884789,8808.450710,-8586.388927,0.000000
22055.885123,4737.318029,-8364.327145,-1225.752797
22055.885457,5403.503377,-8882.471304,-3753.867940
22055.885791,5033.400406,-10140.821405,-3447.429741
22055.886125,5181.441594,-10584.944971,-3447.429741
22055.886459,6291.750507,-9252.574275,-2298.286494
22055.886794,9918.759623,-9326.594869,1532.190996
22055.887128,9474.636058,-7179.997637,4290.134789
22055.887462,14137.933492,-9474.636058,7277.907231
22055.887796,12953.603985,-7846.182985,2145.067394
22055.888130,12435.459826,-8512.368333,2757.943793
22055.888464,10955.047942,-9548.656652,1225.752797
22055.888798,8512.368333,-11547.212695,-383.047749
22055.889132,1702.473667,-12657.521608,-4749.792088
22055.889466,-1258.350101,-12879.583391,-5592.497135
22055.889801,-370.102971,-11251.130318,-4060.306139
22055.890135,1776.494261,-9918.759623,1149.143247
22055.890469,4663.297435,-6217.729913,1762.019645
22055.890803,6439.791695,-2442.679609,3677.258390
22055.891137,12361.439231,-6809.894666,7890.783629
22055.891471,12139.377449,-5107.421000,5209.449386
22055.891805,12657.521608,-7105.977043,3600.648841
22055.892139,11769.274478,-8660.409521,536.266849
22055.892473,9992.780217,-9400.615463,-2528.115143
22055.892807,8216.285956,-11251.130318,-6205.373534
22055.893142,6365.771101,-14211.954086,-6511.811733
22055.893476,4737.318029,-14063.912898,-6894.859482
22055.893810,2812.782580,-13397.727550,-4903.011187
22055.894144,5403.503377,-11621.233289,-1608.800546
22055.894478,8808.450710,-9474.636058,2374.896044
22055.894812,9474.636058,-3627.009116,3677.258390
22055.895146,15100.201217,-5773.606348,12180.918418
22055.895480,15618.345376,-2664.741391,9806.022374
22055.895814,11251.130318,-4811.338623,7354.516781
22055.896148,11177.109724,-9474.636058,1762.019645
22055.896483,6587.832884,-9770.718434,-2834.553343
22055.896817,2590.720797,-10732.986159,-6358.592633
22055.897151,1480.411884,-11621.233289,-7431.126331
22055.897485,1480.411884,-9104.533087,-7354.516781
22055.897819,4737.318029,-10584.944971,-1302.362347
22055.898153,10584.944971,-10362.883188,2374.896044
22055.898487,10584.944971,-7328.038826,766.095498
22055.898821,11251.130318,-9992.780217,4673.182538
22055.899155,12213.398043,-7772.162391,1685.410096
22055.899490,13915.871710,-6513.812290,2987.772442
22055.899824,12731.542202,-9474.636058,3600.648841
22055.900158,11251.130318,-11103.089130,2681.334243
22055.900492,8290.306550,-9844.739029,1225.752797
22055.900826,10658.965565,-12435.459826,2987.772442
22055.901160,12361.439231,-7846.182985,383.047749
22055.901494,12361.439231,-4811.338623,0.000000
22055.901828,12879.583391,-8882.471304,-76.609550
22055.902162,11843.295072,-7476.080014,-766.095498
22055.902496,10066.800811,-10881.027347,-2757.943793
22055.902831,9770.718434,-11325.150913,-2757.943793
22055.903165,7994.224174,-13323.706956,-2221.676944
22055.903499,9844.739029,-10436.903782,-76.609550
22055.903833,11769.274478,-12435.459826,2374.896044
22055.904167,11769.274478,-6587.832884,1838.629195
22055.904501,14211.954086,-5699.585753,6128.763984
22055.904835,16506.592507,-5921.647536,6052.154434
22055.905169,11843.295072,-6587.832884,4903.011187
22055.905503,9918.759623,-7772.162391,1225.752797
22055.905837,9178.553681,-8216.285956,-1608.800546
22055.906172,9844.739029,-8290.306550,-3983.696590
22055.906506,10584.944971,-9992.780217,-3907.087040
22055.906840,8808.450710,-11251.130318,-7201.297681
22055.907174,9770.718434,-14211.954086,-2528.115143
22055.907508,8216.285956,-11843.295072,-766.095498
22055.907842,7698.141797,-5107.421000,0.000000
22055.908176,12805.562797,-8660.409521,3983.696590
22055.908510,14508.036463,-9770.718434,11568.042020
22055.908844,14137.933492,-5921.647536,7277.907231
22055.909179,10510.924376,-5995.668130,4290.134789
22055.909513,9178.553681,-9178.553681,2834.553343
22055.909847,5921.647536,-8364.327145,-1225.752797
22055.910181,7254.018232,-7179.997637,-3294.210641
22055.910515,6809.894666,-7031.956449,-6358.592633
22055.910849,4737.318029,-10140.821405,-6741.640382
22055.911183,6735.874072,-10658.965565,-6741.640382
22055.911517,8586.388927,-14063.912898,-76.609550
22055.911851,9400.615463,-8142.265362,0.000000
22055.912185,13841.851115,-7179.997637,3677.258390
22055.912520,14359.995275,-8956.491898,6894.859482
22055.912854,10955.047942,-9252.574275,3677.258390
22055.913188,9104.533087,-11843.295072,3983.696590
22055.913522,11547.212695,-4811.338623,3600.648841
22055.913856,14137.933492,-8290.306550,6052.154434
22055.914190,7550.100608,-4811.338623,2451.505594
22055.914524,2886.803174,-9474.636058,-8044.002729
22055.914858,-592.164754,-11325.150913,-8580.269578
22055.915192,7698.141797,-9474.636058,-4290.134789
22055.915526,14137.933492,-9474.636058,2374.896044
22055.915861,12139.377449,-5921.647536,2681.334243
22055.916195,8586.388927,-11769.274478,459.657299
22055.916529,10955.047942,-12213.398043,2604.724693
22055.916863,14434.015869,-9326.594869,3294.210641
22055.917197,16580.613101,-8956.491898,8120.612279
22055.917531,9400.615463,-8364.327145,0.000000
22055.917865,3849.070898,-9548.656652,0.000000
22055.918199,7920.203579,-9178.553681,-2528.115143
22055.918533,4663.297435,-8882.471304,-2528.115143
22055.918868,8216.285956,-6513.812290,-383.047749
22055.919202,5551.544565,-10436.903782,1149.143247
22055.919536,5403.503377,-8882.471304,1072.533697
22055.919870,6439.791695,-8882.471304,1838.629195
22055.920204,7031.956449,-9474.636058,2374.896044
22055.920538,7105.977043,-3923.091493,2451.505594
22055.920872,7772.162391,-9474.636058,2451.505594
22055.921206,7031.956449,-12731.542202,-842.705048
22055.921540,0.000000,-7920.203579,-3064.381992
22055.921874,2738.761985,-14211.954086,-1608.800546
22055.922209,3108.864956,-8882.471304,-383.047749
22055.922543,1702.473667,-9326.594869,-995.924147
22055.922877,-296.082377,-6143.709319,-1838.629195
22055.923211,4663.297435,-5921.647536,-1608.800546
22055.923545,4515.256246,-10807.006753,3907.087040
22055.923879,7105.977043,-6587.832884,4979.620737
22055.924213,5995.668130,-6587.832884,1838.629195
22055.924547,2960.823768,-8364.327145,0.000000
22055.924881,5033.400406,-11695.253884,842.705048
22055.925215,4515.256246,-7179.997637,-2451.505594
22055.925550,7698.141797,-11251.130318,1762.019645
22055.925884,1110.308913,-12213.398043,-3370.820191
22055.926217,2738.761985,-8956.491898,-2451.505594
22055.926551,666.185348,-10214.842000,-1991.848295
22055.926884,2812.782580,-8216.285956,0.000000
22055.927218,74.020594,-9622.677246,-306.438199
22055.927552,3256.906145,-9992.780217,4443.353888
22055.927885,5847.626942,-8142.265362,4826.401637
22055.928219,2368.659014,-7179.997637,1532.190996
22055.928552,2960.823768,-4811.338623,8273.831378
22055.928886,3478.967927,-5625.565159,995.924147
22055.929220,4737.318029,-8364.327145,2451.505594
22055.929553,-740.205942,-9104.533087,-2681.334243
22055.929887,-1480.411884,-9844.739029,-5362.668486
22055.930220,-1776.494261,-11917.315666,-2528.115143
22055.930554,-1554.432478,-12435.459826,-4979.620737
22055.930888,2294.638420,-9474.636058,-3140.991542
22055.931221,-2368.659014,-12509.480420,1532.190996
22055.931555,5403.503377,-8290.306550,4826.401637
22055.931888,3478.967927,-9178.553681,2374.896044
22055.932222,7624.121203,-8290.306550,6665.030833
22055.932555,6143.709319,-4737.318029,6358.592633
22055.932889,6365.771101,-5329.482782,2757.943793
22055.933223,5625.565159,-9326.594869,2528.115143
22055.933556,0.000000,-9548.656652,-1225.752797
22055.933890,-74.020594,-9252.574275,-6128.763984
22055.934223,-4737.318029,-10732.986159,-4903.011187
22055.934557,2294.638420,-13915.871710,-7124.688131
22055.934891,-4441.235652,-14508.036463,-2911.162892
22055.935224,1184.329507,-5403.503377,0.000000
22055.935558,-2294.638420,-11917.315666,1915.238745
22055.935891,5995.668130,-5033.400406,6435.202183
22055.936225,2590.720797,-9770.718434,6052.154434
22055.936559,6439.791695,-6513.812290,8503.660028
22055.936892,1184.329507,-3923.091493,3983.696590
22055.937226,-666.185348,-10362.883188,3600.648841
22055.937559,1110.308913,-2590.720797,-3677.258390
22055.937893,-5329.482782,-9992.780217,-4366.744339
22055.938227,-5181.441594,-11325.150913,-6818.249932
22055.938560,-6217.729913,-9918.759623,-5745.716235
22055.938894,-4589.276840,-15322.262999,-2451.505594
22055.939227,962.267725,-5847.626942,612.876398
22055.939561,-74.020594,-13323.706956,5745.716235
22055.939894,1776.494261,-5995.668130,5592.497135
22055.940228,2220.617826,-6735.874072,4979.620737
22055.940562,-444.123565,-11325.150913,4213.525239
22055.940895,3552.988522,-5033.400406,4596.572988
22055.941229,-222.061783,-9474.636058,-306.438199
22055.941562,-2886.803174,-9548.656652,-3983.696590
22055.941896,-2368.659014,-7179.997637,-536.266849
22055.942230,-2442.679609,-11843.295072,-1302.362347
22055.942563,-1628.453072,-5551.544565,-3830.477490
22055.942897,-2738.761985,-13027.624579,-1608.800546
22055.943230,-1924.535449,-9474.636058,-1149.143247
22055.943564,0.000000,-9252.574275,2451.505594
22055.943898,888.247130,-9622.677246,2604.724693
22055.944231,3478.967927,-8882.471304,3600.648841
22055.944565,0.000000,-8660.409521,4903.011187
22055.944898,1184.329507,-6883.915261,4060.306139
22055.945232,3478.967927,-8290.306550,-766.095498
22055.945565,0.000000,-9548.656652,3677.258390
22055.945899,3182.885551,-6513.812290,-2528.115143
22055.946233,222.061783,-10510.924376,153.219100
22055.946566,2072.576638,-5773.606348,-1608.800546
22055.946900,-740.205942,-10658.965565,-2221.676944
22055.947233,1850.514855,-9548.656652,-3370.820191
22055.947567,0.000000,-12213.398043,306.438199
22055.947901,3478.967927,-13027.624579,1149.143247
22055.948234,444.123565,-8364.327145,4903.011187
22055.948568,2886.803174,-13027.624579,4213.525239
22055.948901,2516.700203,-5995.668130,4903.011187
22055.949235,1406.391290,-6883.915261,2451.505594
22055.949569,3701.029710,-5329.482782,2145.067394
22055.949902,-1924.535449,-8882.471304,306.438199
22055.950236,0.000000,-6587.832884,-2451.505594
22055.950569,-74.020594,-9474.636058,-76.609550
22055.950903,-370.102971,-8364.327145,-4596.572988
22055.951236,0.000000,-7179.997637,-4903.011187
22055.951570,-666.185348,-16580.613101,-2528.115143
22055.951904,1480.411884,-9844.739029,0.000000
22055.952237,518.144159,-10881.027347,1225.752797
22055.952571,5255.462188,-11991.336260,3983.696590
22055.952904,3478.967927,-8586.388927,4673.182538
22055.953238,4737.318029,-8216.285956,4290.134789
22055.953572,1998.556043,-7105.977043,3524.039291
22055.953905,-1184.329507,-8512.368333,0.000000
22055.954239,444.123565,-6809.894666,-1225.752797
22055.954572,-2442.679609,-10658.965565,-1302.362347
