#time,accel_x,accel_y,accel_z
22073.657895,5847.626942,-10658.965565,-76.609550
22073.658229,0.000000,-7772.162391,-2451.505594
22073.658563,2368.659014,-9548.656652,-2528.115143
22073.658897,1406.391290,-10066.800811,-5056.230287
22073.659231,3256.906145,-9548.656652,-2911.162892
22073.659565,5551.544565,-9844.739029,76.609550
22073.659899,7105.977043,-8586.388927,2374.896044
22073.660233,11473.192101,-9474.636058,3294.210641
22073.660567,9474.636058,-8364.327145,6741.640382
22073.660901,12361.439231,-9474.636058,4826.401637
22073.661235,10140.821405,-5995.668130,1532.190996
22073.661569,11177.109724,-9474.636058,-76.609550
22073.661903,7698.141797,-8438.347739,-1149.143247
22073.662237,6883.915261,-9696.697840,-3140.991542
22073.662571,7105.977043,-9844.739029,-3830.477490
22073.662905,4737.318029,-10140.821405,-3064.381992
22073.663239,6143.709319,-9548.656652,-3677.258390
22073.663573,3552.988522,-10732.986159,2451.505594
22073.663907,7328.038826,-11843.295072,2374.896044
22073.664241,3701.029710,-7179.997637,1532.190996
22073.664575,5921.647536,-7179.997637,5209.449386
22073.664909,8438.347739,-6217.729913,6971.469032
22073.665242,8216.285956,-5033.400406,6358.592633
22073.665576,7698.141797,-5477.523971,2757.943793
22073.665910,7624.121203,-7698.141797,-76.609550
22073.666244,4737.318029,-7179.997637,-2145.067394
22073.666578,7920.203579,-8290.306550,-3753.867940
22073.666912,7920.203579,-10362.883188,-7124.688131
22073.667246,4737.318029,-10732.986159,-5209.449386
22073.667580,7105.977043,-11917.315666,-3370.820191
22073.667914,10066.800811,-11621.233289,-76.609550
22073.668248,10140.821405,-11399.171507,1378.971896
22073.668582,10140.821405,-11251.130318,2681.334243
22073.668916,11769.274478,-10066.800811,5439.278036
22073.669250,10658.965565,-7179.997637,6435.202183
22073.669584,12953.603985,-6809.894666,6205.373534
22073.669918,11399.171507,-5477.523971,4213.525239
22073.670252,9622.677246,-6809.894666,1838.629195
22073.670586,9400.615463,-9178.553681,-153.219100
22073.670920,2960.823768,-7772.162391,-6588.421283
22073.671254,1776.494261,-10436.903782,-5056.230287
22073.671588,3775.050304,-12435.459826,-2528.115143
22073.671922,4071.132681,-9622.677246,-2911.162892
22073.672256,9252.574275,-9178.553681,1455.581446
22073.672590,10881.027347,-8438.347739,5286.058936
22073.672924,12139.377449,-7328.038826,6358.592633
22073.673258,11547.212695,-5995.668130,3830.477490
22073.673592,9400.615463,-9474.636058,-76.609550
22073.673926,5329.482782,-7476.080014,-1532.190996
22073.674260,7105.977043,-6587.832884,-2145.067394
22073.674594,10584.944971,-8290.306550,-4290.134789
22073.674928,6217.729913,-9844.739029,0.000000
22073.675262,7031.956449,-12435.459826,-2528.115143
22073.675596,9548.656652,-11029.068536,1302.362347
22073.675930,13323.706956,-9400.615463,5362.668486
22073.676264,16210.510130,-6291.750507,5669.106685
22073.676598,16580.613101,-5551.544565,4903.011187
22073.676932,14211.954086,-7476.080014,6052.154434
22073.677266,14730.098246,-7698.141797,-76.609550
22073.677600,11177.109724,-7772.162391,-4903.011187
22073.677934,8512.368333,-14211.954086,-4060.306139
22073.678268,3330.926739,-11177.109724,-7201.297681
22073.678602,6069.688724,-10807.006753,-4979.620737
22073.678936,8808.450710,-8586.388927,-1302.362347
22073.679270,11325.150913,-7328.038826,2451.505594
22073.679604,13619.789333,-7179.997637,6741.640382
22073.679938,17172.777854,-9104.533087,10955.165621
22073.680272,14137.933492,-7846.182985,4903.011187
22073.680606,13175.665768,-5995.668130,1225.752797
22073.680940,15174.221811,-10362.883188,3294.210641
22073.681274,12361.439231,-7254.018232,-1225.752797
22073.681607,12361.439231,-9104.533087,-3140.991542
22073.681941,6957.935855,-12435.459826,-4903.011187
22073.682275,4367.215058,-12509.480420,-5822.325785
22073.682609,2368.659014,-9844.739029,-5822.325785
22073.682943,8808.450710,-8290.306550,-1302.362347
22073.683277,10140.821405,-9400.615463,3907.087040
22073.683611,13027.624579,-5699.585753,6588.421283
22073.683945,13545.768739,-7105.977043,6052.154434
22073.684279,12953.603985,-9474.636058,5439.278036
22073.684613,10658.965565,-7179.997637,3983.696590
22073.684947,14211.954086,-8956.491898,4826.401637
22073.685281,11177.109724,-8290.306550,-1991.848295
22073.685615,7031.956449,-9326.594869,-6205.373534
22073.685949,5181.441594,-11325.150913,-7354.516781
