#time,accel_x,accel_y,accel_z
21005.335717,7105.977043,-7772.162391,3064.381992
21005.336051,9844.739029,-9252.574275,3907.087040
21005.336385,9844.739029,-9178.553681,2987.772442
21005.336719,9770.718434,-8956.491898,1915.238745
21005.337053,9400.615463,-10066.800811,-76.609550
21005.337386,9400.615463,-13027.624579,-76.609550
21005.337720,5033.400406,-7772.162391,-3677.258390
21005.338054,8290.306550,-10214.842000,-612.876398
21005.338388,10288.862594,-9474.636058,-1915.238745
21005.338722,11251.130318,-9844.739029,1762.019645
21005.339056,11621.233289,-9548.656652,3140.991542
21005.339390,13397.727550,-8512.368333,4443.353888
21005.339724,11621.233289,-9844.739029,3600.648841
21005.340058,8290.306550,-10955.047942,2298.286494
21005.340391,7031.956449,-11843.295072,-76.609550
21005.340725,2220.617826,-9548.656652,0.000000
21005.341059,2812.782580,-10955.047942,-76.609550
21005.341393,1702.473667,-8290.306550,-2221.676944
21005.341727,2738.761985,-7105.977043,1149.143247
21005.342061,5181.441594,-4811.338623,1532.190996
21005.342395,6587.832884,-4959.379811,842.705048
21005.342729,8956.491898,-6069.688724,1149.143247
21005.343063,9622.677246,-7179.997637,2451.505594
21005.343396,10288.862594,-6735.874072,0.000000
21005.343730,10658.965565,-10436.903782,-2451.505594
21005.344064,12361.439231,-14211.954086,-2528.115143
21005.344398,8068.244768,-11029.068536,-3064.381992
21005.344732,7920.203579,-14211.954086,-1608.800546
21005.345066,5329.482782,-12953.603985,-2451.505594
21005.345400,4737.318029,-11177.109724,-1225.752797
21005.345734,6661.853478,-8068.244768,1225.752797
21005.346068,10362.883188,-5995.668130,5822.325785
21005.346401,10584.944971,-3923.091493,4979.620737
21005.346735,11473.192101,-5107.421000,5286.058936
21005.347069,10436.903782,-7772.162391,4443.353888
21005.347403,8512.368333,-8364.327145,2145.067394
21005.347737,5329.482782,-8660.409521,-2757.943793
21005.348071,5847.626942,-14211.954086,-3753.867940
21005.348405,2368.659014,-9548.656652,-2451.505594
21005.348739,5921.647536,-10214.842000,-919.314598
21005.349073,8808.450710,-10658.965565,-76.609550
