#time,accel_x,accel_y,accel_z
20544.623555,-370.102971,-6587.832884,-4903.011187
20544.623888,-2368.659014,-7179.997637,-3677.258390
20544.624222,2294.638420,-10066.800811,-1915.238745
20544.624555,1924.535449,-8364.327145,0.000000
20544.624889,7328.038826,-9104.533087,2068.457845
20544.625223,7846.182985,-8364.327145,2987.772442
20544.625556,9548.656652,-10214.842000,3677.258390
20544.625890,11769.274478,-9474.636058,3600.648841
20544.626223,12657.521608,-11843.295072,3600.648841
20544.626557,7994.224174,-7476.080014,0.000000
20544.626891,7105.977043,-10140.821405,-76.609550
20544.627224,8216.285956,-9474.636058,-3753.867940
20544.627558,8290.306550,-8660.409521,-612.876398
20544.627891,8142.265362,-8512.368333,-2374.896044
20544.628225,9400.615463,-9474.636058,-383.047749
20544.628559,11325.150913,-9400.615463,2298.286494
20544.628892,11399.171507,-7179.997637,3217.601092
20544.629226,12361.439231,-9474.636058,2987.772442
20544.629560,7105.977043,-9548.656652,2451.505594
20544.629893,8216.285956,-13027.624579,1762.019645
20544.630227,3775.050304,-9474.636058,-1455.581446
20544.630560,3404.947333,-10510.924376,-76.609550
20544.630894,3034.844362,-7402.059420,-1225.752797
20544.631228,4293.194464,-7402.059420,536.266849
20544.631561,5921.647536,-5921.647536,1991.848295
20544.631895,5921.647536,-5107.421000,766.095498
20544.632228,7920.203579,-4811.338623,0.000000
20544.632562,10658.965565,-8734.430116,3677.258390
20544.632896,14137.933492,-9474.636058,-76.609550
20544.633229,8290.306550,-9548.656652,0.000000
20544.633563,9696.697840,-13471.748144,-1302.362347
20544.633896,9030.512492,-11621.233289,-1838.629195
20544.634230,6957.935855,-11695.253884,-2298.286494
20544.634564,5477.523971,-12435.459826,-2221.676944
20544.634897,3182.885551,-11177.109724,-1685.410096
20544.635231,2812.782580,-7476.080014,306.438199
20544.635564,6735.874072,-5773.606348,3447.429741
20544.635898,6809.894666,-5477.523971,4213.525239
20544.636232,5847.626942,-6217.729913,4060.306139
20544.636565,3552.988522,-7179.997637,1991.848295
20544.636899,4071.132681,-9474.636058,-76.609550
20544.637233,0.000000,-9548.656652,0.000000
20544.637566,-666.185348,-11843.295072,-3294.210641
20544.637900,-1258.350101,-11547.212695,-2068.457845
20544.638233,-2960.823768,-9844.739029,-612.876398
20544.638567,-518.144159,-8660.409521,0.000000
20544.638901,666.185348,-7994.224174,1455.581446
20544.639234,2812.782580,-7624.121203,2298.286494
20544.639568,5773.606348,-7105.977043,3064.381992
20544.639901,4071.132681,-5995.668130,-2145.067394
20544.640235,4071.132681,-5995.668130,-3677.258390
20544.640569,4737.318029,-11547.212695,-76.609550
20544.640902,5551.544565,-8438.347739,0.000000
20544.641236,5255.462188,-12435.459826,2068.457845
20544.641569,3256.906145,-13323.706956,2068.457845
20544.641903,3256.906145,-10436.903782,2068.457845
20544.642237,4219.173869,-8660.409521,2834.553343
20544.642570,8660.409521,-7698.141797,5439.278036
20544.642904,7254.018232,-2442.679609,3064.381992
20544.643238,9178.553681,-5995.668130,2451.505594
20544.643571,10584.944971,-8290.306550,-76.609550
