#time,accel_x,accel_y,accel_z
21931.952796,3923.091493,-9474.636058,-1915.238745
21931.953130,5403.503377,-9622.677246,612.876398
21931.953464,8290.306550,-9622.677246,2911.162892
21931.953798,9770.718434,-9844.739029,4136.915689
21931.954132,9474.636058,-8660.409521,4903.011187
21931.954466,12361.439231,-9178.553681,2987.772442
21931.954801,7698.141797,-7476.080014,3677.258390
21931.955135,10881.027347,-9474.636058,-76.609550
21931.955469,7105.977043,-7179.997637,-4290.134789
21931.955803,7105.977043,-8956.491898,-2834.553343
21931.956137,7994.224174,-8808.450710,-2987.772442
21931.956471,7624.121203,-9696.697840,-2145.067394
21931.956805,7550.100608,-9844.739029,-1149.143247
21931.957139,8808.450710,-13323.706956,2987.772442
21931.957473,6439.791695,-9030.512492,306.438199
21931.957807,6883.915261,-11843.295072,4826.401637
21931.958141,7031.956449,-8882.471304,1838.629195
21931.958475,6513.812290,-7179.997637,6741.640382
21931.958809,9326.594869,-6365.771101,6435.202183
21931.959143,7698.141797,-5773.606348,3447.429741
21931.959477,6365.771101,-6439.791695,536.266849
21931.959811,5699.585753,-7105.977043,-1532.190996
21931.960145,7328.038826,-7105.977043,-3753.867940
21931.960479,4737.318029,-8364.327145,-3064.381992
21931.960814,8216.285956,-11251.130318,-5286.058936
21931.961148,8216.285956,-13619.789333,-3753.867940
21931.961482,7402.059420,-10732.986159,0.000000
21931.961816,11917.315666,-13619.789333,2221.676944
21931.962150,10510.924376,-11991.336260,2987.772442
21931.962484,10436.903782,-9918.759623,4136.915689
21931.962818,10807.006753,-7920.203579,5439.278036
21931.963152,12361.439231,-6513.812290,4213.525239
21931.963486,11251.130318,-5699.585753,5515.887586
21931.963820,10066.800811,-6291.750507,1838.629195
21931.964154,8512.368333,-8290.306550,-689.485948
21931.964488,4145.153275,-10658.965565,-3830.477490
21931.964822,4367.215058,-11843.295072,-4979.620737
21931.965156,2072.576638,-10732.986159,-3677.258390
21931.965490,2368.659014,-9548.656652,766.095498
21931.965824,8216.285956,-9178.553681,1149.143247
21931.966158,9252.574275,-6883.915261,3217.601092
21931.966492,12731.542202,-8586.388927,7277.907231
21931.966827,11843.295072,-5107.421000,4596.572988
21931.967161,10510.924376,-7476.080014,1225.752797
21931.967495,8734.430116,-8660.409521,-2374.896044
21931.967829,6735.874072,-7328.038826,-4903.011187
21931.968163,4737.318029,-8364.327145,-4903.011187
21931.968497,6439.791695,-13619.789333,-3140.991542
21931.968831,7031.956449,-11843.295072,-3140.991542
21931.969165,7994.224174,-10732.986159,3217.601092
21931.969499,14137.933492,-8586.388927,5592.497135
21931.969833,15618.345376,-5551.544565,7660.954980
21931.970167,16802.674883,-5847.626942,6358.592633
21931.970501,16284.530724,-6439.791695,4519.963438
21931.970835,14508.036463,-7031.956449,306.438199
21931.971169,7105.977043,-9548.656652,-306.438199
21931.971503,6439.791695,-12139.377449,-8656.879127
21931.971837,2072.576638,-11399.171507,-10035.851024
21931.972171,4737.318029,-10732.986159,-4290.134789
21931.972505,9474.636058,-7772.162391,0.000000
21931.972840,11843.295072,-6291.750507,2757.943793
21931.973174,14211.954086,-6365.771101,7048.078582
21931.973508,13767.830521,-8216.285956,7277.907231
21931.973842,15174.221811,-8586.388927,4826.401637
21931.974176,14804.118840,-10807.006753,6665.030833
21931.974510,17690.922014,-7105.977043,2068.457845
21931.974844,14285.974681,-8364.327145,1225.752797
21931.975178,10066.800811,-7179.997637,-2298.286494
21931.975512,8586.388927,-12361.439231,-5209.449386
21931.975846,4885.359217,-13841.851115,-5515.887586
21931.976180,5847.626942,-10140.821405,-3830.477490
21931.976514,7402.059420,-9770.718434,-1149.143247
21931.976848,8808.450710,-8586.388927,1302.362347
21931.977182,14137.933492,-7105.977043,4673.182538
21931.977516,13323.706956,-4811.338623,6741.640382
21931.977850,13027.624579,-8660.409521,9193.145976
21931.978184,13989.892304,-8734.430116,7890.783629
21931.978519,13027.624579,-6735.874072,2068.457845
21931.978853,8734.430116,-8660.409521,-3524.039291
21931.979187,5995.668130,-7328.038826,-7124.688131
21931.979521,6143.709319,-10658.965565,-6971.469032
21931.979855,4737.318029,-13323.706956,-3294.210641
21931.980189,7328.038826,-9178.553681,-2221.676944
21931.980523,8808.450710,-9474.636058,919.314598
21931.980857,7476.080014,-8956.491898,612.876398
21931.981191,11473.192101,-10066.800811,1762.019645
21931.981525,11621.233289,-9474.636058,6052.154434
21931.981859,13027.624579,-8660.409521,9422.974625
21931.982193,15322.262999,-5921.647536,4366.744339
21931.982527,8882.471304,-8364.327145,1225.752797
21931.982861,5329.482782,-10140.821405,-919.314598
21931.983195,2664.741391,-9844.739029,-4749.792088
21931.983529,5847.626942,-10658.965565,-4519.963438
21931.983863,6883.915261,-10214.842000,-229.828649
21931.984197,5625.565159,-6661.853478,-383.047749
21931.984532,1480.411884,-7772.162391,-1838.629195
21931.984866,2590.720797,-14211.954086,-76.609550
21931.985200,6735.874072,-8586.388927,0.000000
21931.985534,4737.318029,-10436.903782,6588.421283
21931.985868,10584.944971,-4737.318029,4826.401637
21931.986202,4145.153275,-9992.780217,3370.820191
21931.986536,7105.977043,-9178.553681,3907.087040
21931.986870,7179.997637,-7402.059420,2451.505594
21931.987204,7550.100608,-5699.585753,-612.876398
