#time,accel_x,accel_y,accel_z
22289.831593,4071.132681,-11251.130318,-5286.058936
22289.831926,3552.988522,-10732.986159,-3217.601092
22289.832260,6217.729913,-10140.821405,0.000000
22289.832594,9622.677246,-8808.450710,3830.477490
22289.832927,9918.759623,-6587.832884,4290.134789
22289.833261,12435.459826,-9992.780217,7277.907231
22289.833594,13545.768739,-9474.636058,4826.401637
22289.833928,9622.677246,-6291.750507,2451.505594
22289.834261,12953.603985,-9474.636058,3600.648841
22289.834595,7476.080014,-8660.409521,-2451.505594
22289.834929,6439.791695,-11103.089130,-4060.306139
22289.835262,3997.112087,-11399.171507,-3830.477490
22289.835596,2368.659014,-12879.583391,-4826.401637
22289.835929,0.000000,-12213.398043,-3370.820191
22289.836263,2812.782580,-13027.624579,1762.019645
22289.836596,5551.544565,-8438.347739,4290.134789
22289.836930,5921.647536,-3627.009116,8580.269578
22289.837264,10436.903782,-4737.318029,9116.536426
22289.837597,9770.718434,-3923.091493,8580.269578
22289.837931,11177.109724,-5329.482782,4749.792088
22289.838264,10510.924376,-5329.482782,995.924147
22289.838598,7994.224174,-8068.244768,-4136.915689
22289.838931,6735.874072,-10658.965565,-5592.497135
22289.839265,5847.626942,-12731.542202,-9882.631924
22289.839599,5847.626942,-11917.315666,-9499.584175
22289.839932,6217.729913,-14285.974681,-4903.011187
22289.840266,8216.285956,-14211.954086,-2834.553343
22289.840599,7698.141797,-11325.150913,3370.820191
22289.840933,11769.274478,-9030.512492,6588.421283
22289.841266,14211.954086,-6143.709319,10112.460574
22289.841600,16062.468941,-4811.338623,10878.556072
22289.841934,16506.592507,-4145.153275,9729.412825
22289.842267,13323.706956,-5551.544565,5362.668486
22289.842601,9474.636058,-8216.285956,229.828649
22289.842934,3404.947333,-10140.821405,-5515.887586
22289.843268,-1184.329507,-10140.821405,-9806.022374
22289.843601,-370.102971,-10140.821405,-10725.336972
22289.843935,888.247130,-13915.871710,-5592.497135
22289.844269,5551.544565,-11843.295072,-2528.115143
22289.844602,8512.368333,-7920.203579,3677.258390
22289.844936,14211.954086,-5995.668130,8197.221829
22289.845269,14211.954086,-5995.668130,8963.317327
22289.845603,13767.830521,-7550.100608,5132.839837
22289.845936,13397.727550,-7402.059420,2604.724693
22289.846270,11843.295072,-8290.306550,383.047749
22289.846604,9400.615463,-8660.409521,-4290.134789
22289.846937,8216.285956,-14211.954086,-4979.620737
22289.847271,3627.009116,-11325.150913,-4903.011187
22289.847604,5107.421000,-9548.656652,-2451.505594
22289.847938,10066.800811,-9104.533087,689.485948
22289.848271,15026.180623,-7328.038826,4749.792088
22289.848605,15470.304188,-6291.750507,7354.516781
22289.848939,15988.448347,-6143.709319,3753.867940
22289.849272,13101.645173,-11251.130318,1149.143247
22289.849606,10658.965565,-8660.409521,612.876398
22289.849939,9400.615463,-11843.295072,-2528.115143
22289.850273,8660.409521,-9030.512492,-4903.011187
22289.850606,7402.059420,-11769.274478,-3064.381992
22289.850940,9400.615463,-9474.636058,-1302.362347
22289.851274,10732.986159,-7994.224174,1608.800546
22289.851607,11325.150913,-7846.182985,2451.505594
22289.851941,9992.780217,-9548.656652,2451.505594
22289.852274,11103.089130,-9474.636058,1685.410096
22289.852608,12805.562797,-11547.212695,6665.030833
22289.852941,11843.295072,-4811.338623,1532.190996
22289.853275,10658.965565,-7772.162391,1838.629195
22289.853609,14137.933492,-9474.636058,-76.609550
22289.853942,8068.244768,-8364.327145,-1838.629195
22289.854276,9104.533087,-9474.636058,-2451.505594
22289.854609,6513.812290,-10955.047942,-2757.943793
22289.854943,7698.141797,-8364.327145,-1762.019645
22289.855276,10436.903782,-8216.285956,1455.581446
22289.855610,11177.109724,-6513.812290,-76.609550
22289.855944,7994.224174,-8956.491898,1838.629195
22289.856277,10288.862594,-11843.295072,3600.648841
22289.856611,12361.439231,-8882.471304,1302.362347
22289.856944,11843.295072,-4811.338623,1838.629195
22289.857278,15026.180623,-7402.059420,-1302.362347
22289.857611,11991.336260,-8142.265362,-2068.457845
22289.857945,8364.327145,-9474.636058,-2528.115143
22289.858279,9400.615463,-9918.759623,-2451.505594
22289.858612,8808.450710,-13027.624579,-1302.362347
22289.858946,7994.224174,-8216.285956,-76.609550
22289.859279,6809.894666,-8216.285956,153.219100
22289.859613,7328.038826,-9030.512492,-1302.362347
22289.859946,8290.306550,-9548.656652,2451.505594
22289.860280,11621.233289,-8882.471304,2374.896044
22289.860614,14285.974681,-5921.647536,4213.525239
22289.860947,8290.306550,-8364.327145,5209.449386
22289.861281,8216.285956,-10658.965565,-1302.362347
22289.861614,7179.997637,-8660.409521,-1838.629195
22289.861948,10288.862594,-7994.224174,-2834.553343
22289.862281,11769.274478,-9548.656652,919.314598
22289.862615,7846.182985,-6513.812290,-1685.410096
22289.862949,9400.615463,-14211.954086,-383.047749
22289.863282,9400.615463,-11843.295072,-76.609550
22289.863616,9474.636058,-9548.656652,2451.505594
22289.863949,10658.965565,-7772.162391,4213.525239
22289.864283,9104.533087,-9918.759623,76.609550
22289.864616,10066.800811,-7328.038826,4826.401637
22289.864950,10510.924376,-9548.656652,2987.772442
22289.865284,11917.315666,-7698.141797,1838.629195
22289.865617,9992.780217,-10362.883188,2834.553343
22289.865951,11251.130318,-5625.565159,1072.533697
22289.866284,11769.274478,-9474.636058,1149.143247
22289.866618,7105.977043,-6735.874072,-1225.752797
22289.866951,9030.512492,-9326.594869,-229.828649
22289.867285,9400.615463,-7105.977043,-3753.867940
22289.867619,9400.615463,-13027.624579,-1302.362347
22289.867952,6661.853478,-8068.244768,-2298.286494
22289.868286,7476.080014,-11843.295072,-1608.800546
22289.868619,8808.450710,-11251.130318,1072.533697
22289.868953,10658.965565,-7179.997637,3677.258390
22289.869286,11177.109724,-7179.997637,3677.258390
22289.869620,11843.295072,-7179.997637,7507.735880
