#time,accel_x,accel_y,accel_z
21874.530810,7254.018232,-10658.965565,-76.609550
21874.531143,5847.626942,-9474.636058,-4290.134789
21874.531477,3330.926739,-10140.821405,-3600.648841
21874.531811,4145.153275,-9992.780217,-4290.134789
21874.532145,3997.112087,-9548.656652,-3524.039291
21874.532479,7105.977043,-9548.656652,0.000000
21874.532813,5921.647536,-7772.162391,5209.449386
21874.533147,13545.768739,-7698.141797,4213.525239
21874.533481,11843.295072,-5995.668130,2451.505594
21874.533815,13323.706956,-8882.471304,5439.278036
21874.534149,11251.130318,-6291.750507,1838.629195
21874.534483,11029.068536,-8808.450710,612.876398
21874.534817,8512.368333,-11103.089130,-2145.067394
21874.535151,3552.988522,-12879.583391,-4366.744339
21874.535485,1554.432478,-14211.954086,-4979.620737
21874.535819,0.000000,-12805.562797,-2528.115143
21874.536153,1998.556043,-11843.295072,-2834.553343
21874.536487,2072.576638,-6587.832884,1838.629195
21874.536821,6217.729913,-5995.668130,9269.755526
21874.537155,12583.501014,-4293.194464,11108.384721
21874.537488,11325.150913,-4663.297435,9116.536426
21874.537822,12287.418637,-5995.668130,5898.935335
21874.538156,13545.768739,-7105.977043,2834.553343
21874.538490,8586.388927,-6883.915261,-3064.381992
21874.538824,8216.285956,-11103.089130,-7584.345430
21874.539158,3923.091493,-10955.047942,-12180.918418
21874.539492,2368.659014,-14434.015869,-7124.688131
21874.539826,5551.544565,-13619.789333,-5592.497135
21874.540160,7031.956449,-14211.954086,-1302.362347
21874.540494,6069.688724,-11029.068536,612.876398
21874.540828,11399.171507,-7550.100608,6358.592633
21874.541162,14730.098246,-5551.544565,12487.356617
21874.541495,15396.283594,-2442.679609,10418.898773
21874.541829,15914.427753,-5329.482782,7814.174080
21874.542163,13545.768739,-7105.977043,4826.401637
21874.542496,8586.388927,-8882.471304,229.828649
21874.542830,4737.318029,-9696.697840,-5056.230287
21874.543164,0.000000,-9992.780217,-10648.727422
21874.543497,2294.638420,-14211.954086,-6818.249932
21874.543831,2886.803174,-10658.965565,-6205.373534
21874.544165,4737.318029,-9548.656652,-2451.505594
21874.544498,9400.615463,-7698.141797,995.924147
21874.544832,13841.851115,-7105.977043,5286.058936
21874.545166,13323.706956,-7179.997637,7507.735880
21874.545499,13027.624579,-6291.750507,5822.325785
21874.545833,13249.686362,-7105.977043,2298.286494
21874.546167,10732.986159,-7179.997637,153.219100
21874.546500,11399.171507,-11843.295072,1149.143247
21874.546834,6439.791695,-10066.800811,-3753.867940
21874.547167,3552.988522,-11325.150913,-1608.800546
21874.547501,10584.944971,-11547.212695,-76.609550
21874.547835,10658.965565,-3923.091493,0.000000
21874.548168,14137.933492,-6957.935855,2221.676944
21874.548502,13027.624579,-7624.121203,1455.581446
21874.548836,12731.542202,-9474.636058,-459.657299
21874.549169,11843.295072,-11029.068536,0.000000
21874.549503,11177.109724,-14211.954086,-76.609550
21874.549837,7476.080014,-9918.759623,-3370.820191
21874.550170,5921.647536,-9548.656652,0.000000
21874.550504,10807.006753,-7994.224174,2681.334243
21874.550838,12139.377449,-5255.462188,3600.648841
21874.551171,12953.603985,-5403.503377,3524.039291
21874.551505,11769.274478,-9104.533087,2374.896044
21874.551838,10510.924376,-9252.574275,1378.971896
