#time,accel_x,accel_y,accel_z
22257.066552,592.164754,-9548.656652,-4290.134789
22257.066887,5255.462188,-10066.800811,-1455.581446
22257.067221,7402.059420,-9252.574275,2451.505594
22257.067555,9918.759623,-9030.512492,4749.792088
22257.067889,10881.027347,-8290.306550,4903.011187
22257.068223,11843.295072,-7772.162391,5822.325785
22257.068557,12657.521608,-7105.977043,2451.505594
22257.068891,9474.636058,-7476.080014,3294.210641
22257.069226,10584.944971,-9474.636058,-1608.800546
22257.069560,6217.729913,-7698.141797,-4826.401637
22257.069894,5329.482782,-9844.739029,-3677.258390
22257.070228,5773.606348,-11769.274478,-3753.867940
22257.070562,3552.988522,-11991.336260,-3524.039291
22257.070895,3256.906145,-12139.377449,-1608.800546
22257.071229,4071.132681,-12435.459826,2068.457845
22257.071563,3627.009116,-7179.997637,4903.011187
22257.071896,8660.409521,-8290.306550,7277.907231
22257.072230,7920.203579,-3034.844362,6128.763984
22257.072564,11029.068536,-6809.894666,8503.660028
22257.072897,11473.192101,-5625.565159,4826.401637
22257.073231,7105.977043,-7846.182985,536.266849
22257.073565,5773.606348,-7179.997637,-4673.182538
22257.073898,4441.235652,-9622.677246,-6741.640382
22257.074232,5995.668130,-10066.800811,-7201.297681
22257.074566,7624.121203,-13027.624579,-4979.620737
22257.074899,5921.647536,-11029.068536,-4596.572988
22257.075233,10584.944971,-13027.624579,-1302.362347
22257.075567,8290.306550,-10732.986159,3064.381992
22257.075900,11177.109724,-10362.883188,2987.772442
22257.076234,12361.439231,-8290.306550,4213.525239
22257.076568,13027.624579,-5699.585753,7967.393179
22257.076901,13767.830521,-5033.400406,7584.345430
22257.077235,11917.315666,-5329.482782,4136.915689
22257.077569,9400.615463,-8290.306550,-76.609550
22257.077902,6143.709319,-9474.636058,-2451.505594
22257.078236,2960.823768,-10584.944971,-6588.421283
22257.078570,1110.308913,-11843.295072,-7737.564530
22257.078903,592.164754,-12213.398043,-6128.763984
22257.079237,4737.318029,-11843.295072,-76.609550
22257.079571,9992.780217,-7179.997637,1378.971896
22257.079904,11769.274478,-7179.997637,5515.887586
22257.080238,14211.954086,-7402.059420,7507.735880
22257.080572,12731.542202,-6735.874072,3753.867940
22257.080906,12287.418637,-7624.121203,1455.581446
22257.081239,10881.027347,-8290.306550,-995.924147
22257.081573,9474.636058,-8216.285956,-2145.067394
22257.081907,9400.615463,-11103.089130,-1915.238745
22257.082240,6217.729913,-13767.830521,-689.485948
22257.082574,4071.132681,-9548.656652,-4903.011187
22257.082908,8586.388927,-10436.903782,0.000000
22257.083241,13767.830521,-9474.636058,5745.716235
22257.083575,16432.571912,-7105.977043,7048.078582
22257.083909,15026.180623,-6143.709319,4060.306139
22257.084242,14730.098246,-7402.059420,2451.505594
22257.084576,13767.830521,-8512.368333,1608.800546
22257.084910,10732.986159,-8216.285956,-919.314598
22257.085243,7476.080014,-13471.748144,-3753.867940
22257.085577,4959.379811,-8364.327145,-9193.145976
22257.085911,5921.647536,-11029.068536,-2451.505594
22257.086244,11843.295072,-7772.162391,2068.457845
22257.086578,12361.439231,-6957.935855,2681.334243
22257.086912,11399.171507,-8956.491898,3830.477490
22257.087245,12361.439231,-10658.965565,4519.963438
22257.087579,12731.542202,-8660.409521,3983.696590
22257.087913,13027.624579,-7772.162391,3677.258390
22257.088246,15322.262999,-7698.141797,842.705048
22257.088580,13027.624579,-7772.162391,0.000000
22257.088914,11251.130318,-9548.656652,842.705048
22257.089247,8512.368333,-11251.130318,-3140.991542
22257.089581,3849.070898,-10732.986159,-5822.325785
22257.089915,5329.482782,-11103.089130,-1991.848295
22257.090248,8290.306550,-8882.471304,-689.485948
22257.090582,8882.471304,-7698.141797,536.266849
22257.090916,11473.192101,-8290.306550,2987.772442
22257.091249,9474.636058,-8364.327145,4903.011187
22257.091583,13619.789333,-10066.800811,7890.783629
22257.091917,12953.603985,-9178.553681,3600.648841
22257.092250,10658.965565,-6587.832884,2451.505594
22257.092584,11843.295072,-5403.503377,-1838.629195
22257.092918,8882.471304,-8734.430116,-2987.772442
22257.093251,7846.182985,-9178.553681,-4749.792088
22257.093585,5847.626942,-11991.336260,-4519.963438
22257.093919,8216.285956,-11251.130318,-1302.362347
22257.094253,8364.327145,-7920.203579,0.000000
22257.094586,7179.997637,-10510.924376,-383.047749
22257.094920,7920.203579,-10140.821405,459.657299
22257.095254,11769.274478,-9030.512492,4596.572988
22257.095587,18283.086767,-7105.977043,8197.221829
22257.095921,13545.768739,-7254.018232,5669.106685
22257.096255,8290.306550,-7179.997637,2451.505594
22257.096588,7624.121203,-13915.871710,-995.924147
22257.096922,7031.956449,-9474.636058,-3140.991542
22257.097256,9474.636058,-8660.409521,-76.609550
22257.097589,7846.182985,-7179.997637,-766.095498
22257.097923,7105.977043,-7105.977043,-2911.162892
22257.098257,5107.421000,-13175.665768,-1072.533697
22257.098590,8216.285956,-9474.636058,-2068.457845
22257.098924,8216.285956,-8512.368333,0.000000
22257.099258,10584.944971,-10658.965565,3600.648841
22257.099591,12953.603985,-8882.471304,4213.525239
22257.099925,7920.203579,-7254.018232,1225.752797
22257.100259,16506.592507,-10658.965565,4826.401637
22257.100592,13619.789333,-5477.523971,5745.716235
22257.100926,14211.954086,-9104.533087,3294.210641
22257.101260,12213.398043,-7402.059420,153.219100
22257.101593,5921.647536,-10732.986159,-4903.011187
22257.101927,5329.482782,-6587.832884,-4903.011187
22257.102261,8808.450710,-9474.636058,-2528.115143
22257.102594,11177.109724,-11843.295072,-4979.620737
22257.102928,5921.647536,-10140.821405,-1532.190996
22257.103262,9992.780217,-10288.862594,-2451.505594
22257.103595,12805.562797,-10658.965565,6205.373534
22257.103929,12953.603985,-7328.038826,4979.620737
22257.104263,13619.789333,-8660.409521,4749.792088
22257.104596,11103.089130,-8216.285956,5209.449386
22257.104930,11029.068536,-7105.977043,2374.896044
22257.105264,8808.450710,-10658.965565,-1915.238745
22257.105597,3552.988522,-10140.821405,-2451.505594
22257.105931,3256.906145,-11843.295072,-1302.362347
22257.106265,1110.308913,-7920.203579,-7048.078582
22257.106598,4515.256246,-8216.285956,-2834.553343
22257.106932,2738.761985,-10955.047942,-995.924147
22257.107266,6661.853478,-8882.471304,4519.963438
22257.107599,8290.306550,-7698.141797,7967.393179
22257.107933,5625.565159,-8512.368333,3447.429741
22257.108267,9252.574275,-9474.636058,6052.154434
22257.108601,4737.318029,-9104.533087,2681.334243
22257.108934,5995.668130,-8290.306550,2068.457845
22257.109268,2664.741391,-9474.636058,-689.485948
22257.109602,0.000000,-11917.315666,-3064.381992
22257.109935,-370.102971,-11251.130318,-3753.867940
22257.110269,1110.308913,-8290.306550,-4749.792088
22257.110603,-74.020594,-8290.306550,-3753.867940
22257.110936,1850.514855,-8734.430116,-766.095498
22257.111270,3478.967927,-8586.388927,2298.286494
22257.111604,6587.832884,-7624.121203,5132.839837
22257.111937,7772.162391,-6735.874072,5898.935335
22257.112271,8808.450710,-10510.924376,6052.154434
22257.112605,7105.977043,-8956.491898,7890.783629
22257.112938,5847.626942,-8882.471304,-995.924147
22257.113272,2368.659014,-10732.986159,-3677.258390
22257.113606,296.082377,-11325.150913,-4290.134789
22257.113939,-814.226536,-11029.068536,-4903.011187
22257.114273,0.000000,-8364.327145,-2451.505594
22257.114607,-1554.432478,-8734.430116,-2834.553343
22257.114940,1850.514855,-9252.574275,0.000000
22257.115274,3108.864956,-5995.668130,1991.848295
22257.115608,8216.285956,-9178.553681,9116.536426
22257.115941,8216.285956,-5921.647536,5439.278036
22257.116275,3552.988522,-7772.162391,1991.848295
22257.116609,6217.729913,-11843.295072,6052.154434
22257.116942,740.205942,-5995.668130,-459.657299
22257.117276,-2664.741391,-14285.974681,-3370.820191
22257.117610,-1924.535449,-7846.182985,-5056.230287
22257.117943,-3108.864956,-13323.706956,-5286.058936
22257.118277,0.000000,-7179.997637,0.000000
22257.118611,2294.638420,-9474.636058,-1302.362347
22257.118944,-1776.494261,-7402.059420,-1762.019645
22257.119278,592.164754,-8956.491898,2757.943793
22257.119612,5551.544565,-9474.636058,3294.210641
22257.119945,5921.647536,-6661.853478,6358.592633
22257.120279,4071.132681,-9178.553681,2604.724693
22257.120613,5773.606348,-8512.368333,3217.601092
22257.120946,3182.885551,-8216.285956,1072.533697
22257.121280,6439.791695,-11843.295072,1762.019645
22257.121614,-74.020594,-8290.306550,-3907.087040
22257.121948,-2960.823768,-11325.150913,-3370.820191
22257.122281,-74.020594,-12731.542202,-2528.115143
22257.122615,-3627.009116,-11843.295072,-6205.373534
22257.122949,148.041188,-9992.780217,-76.609550
22257.123282,1332.370696,-7328.038826,2757.943793
22257.123616,2146.597232,-9326.594869,5515.887586
22257.123950,1998.556043,-6735.874072,3753.867940
22257.124283,4663.297435,-9252.574275,7890.783629
22257.124617,0.000000,-8512.368333,3983.696590
22257.124951,4071.132681,-6217.729913,2834.553343
22257.125284,0.000000,-8734.430116,995.924147
22257.125618,-5625.565159,-10140.821405,-4596.572988
22257.125952,-4737.318029,-5995.668130,-4903.011187
22257.126285,-3034.844362,-12435.459826,-3140.991542
22257.126619,-2442.679609,-10510.924376,-4443.353888
22257.126953,-3552.988522,-7476.080014,-1072.533697
22257.127286,-3330.926739,-11843.295072,-689.485948
22257.127620,1776.494261,-7920.203579,4596.572988
22257.127954,1036.288319,-5773.606348,2834.553343
22257.128287,2516.700203,-9178.553681,3753.867940
22257.128621,1776.494261,-10732.986159,3064.381992
22257.128955,0.000000,-8364.327145,4903.011187
22257.129288,3478.967927,-5625.565159,919.314598
22257.129622,-3552.988522,-8364.327145,0.000000
22257.129956,-2886.803174,-9252.574275,-3753.867940
22257.130289,-4145.153275,-9548.656652,-6128.763984
22257.130623,-3034.844362,-11547.212695,-4366.744339
22257.130957,-3108.864956,-12213.398043,-1838.629195
22257.131290,-962.267725,-10807.006753,229.828649
22257.131624,3478.967927,-7105.977043,3600.648841
22257.131958,592.164754,-11325.150913,6665.030833
22257.132291,6439.791695,-5625.565159,2451.505594
22257.132625,0.000000,-9548.656652,4903.011187
22257.132959,5847.626942,-8882.471304,3600.648841
22257.133292,4367.215058,-7402.059420,3294.210641
22257.133626,814.226536,-9326.594869,-612.876398
22257.133960,2738.761985,-8364.327145,-3370.820191
22257.134293,-4737.318029,-15100.201217,-3370.820191
22257.134627,-1776.494261,-5995.668130,-4290.134789
22257.134961,-3627.009116,-9474.636058,-6205.373534
22257.135294,-1480.411884,-8364.327145,-3524.039291
22257.135628,-3256.906145,-10140.821405,1838.629195
22257.135962,5477.523971,-7698.141797,4826.401637
22257.136296,3182.885551,-8956.491898,3677.258390
22257.136629,2664.741391,-7772.162391,4903.011187
22257.136963,4737.318029,-7698.141797,5056.230287
22257.137297,3256.906145,-5995.668130,3907.087040
22257.137630,2960.823768,-11695.253884,-1072.533697
22257.137964,1702.473667,-7179.997637,-4290.134789
22257.138298,-2368.659014,-13323.706956,-383.047749
22257.138631,-74.020594,-13027.624579,-3753.867940
22257.138965,-4219.173869,-11325.150913,-3370.820191
22257.139299,-2368.659014,-5403.503377,-2451.505594
22257.139632,592.164754,-11917.315666,3217.601092
22257.139966,3627.009116,-5033.400406,3370.820191
22257.140300,5255.462188,-8734.430116,4903.011187
