#time,accel_x,accel_y,accel_z
20728.939737,8216.285956,-8512.368333,1378.971896
20728.940071,6143.709319,-9474.636058,-1838.629195
20728.940405,4367.215058,-9844.739029,-3524.039291
20728.940738,4663.297435,-11251.130318,-2834.553343
20728.941072,4737.318029,-10214.842000,-1302.362347
20728.941406,6439.791695,-7920.203579,-4290.134789
20728.941739,7402.059420,-8956.491898,1991.848295
20728.942073,13545.768739,-11547.212695,4826.401637
20728.942407,13545.768739,-8290.306550,6588.421283
20728.942740,12361.439231,-7772.162391,4290.134789
20728.943074,12805.562797,-9474.636058,3907.087040
20728.943407,11843.295072,-9252.574275,2451.505594
20728.943741,8882.471304,-8364.327145,0.000000
20728.944075,6439.791695,-14211.954086,-2834.553343
20728.944408,-888.247130,-10732.986159,-7814.174080
20728.944742,-2368.659014,-12213.398043,-4290.134789
20728.945076,1850.514855,-10362.883188,-689.485948
20728.945409,3182.885551,-6513.812290,76.609550
20728.945743,6217.729913,-6069.688724,5745.716235
20728.946077,10066.800811,-5181.441594,8503.660028
20728.946410,12731.542202,-4071.132681,7967.393179
20728.946744,13323.706956,-6143.709319,6128.763984
20728.947077,13841.851115,-7105.977043,0.000000
20728.947411,10214.842000,-8660.409521,-919.314598
20728.947745,10584.944971,-13027.624579,-4979.620737
20728.948078,6735.874072,-12287.418637,-9422.974625
20728.948412,3404.947333,-12065.356855,-9039.926876
20728.948746,3997.112087,-13841.851115,-5669.106685
20728.949079,6291.750507,-11547.212695,-2757.943793
20728.949413,6143.709319,-10584.944971,612.876398
20728.949747,8586.388927,-7179.997637,3830.477490
20728.950080,14137.933492,-5033.400406,8580.269578
20728.950414,16654.633695,-3997.112087,12027.699319
20728.950747,13915.871710,-5181.441594,9499.584175
20728.951081,10288.862594,-8364.327145,4673.182538
20728.951415,4737.318029,-9548.656652,0.000000
20728.951748,1998.556043,-12435.459826,-4979.620737
20728.952082,-2442.679609,-11103.089130,-9806.022374
20728.952416,-5921.647536,-11621.233289,-7814.174080
20728.952749,-2442.679609,-11547.212695,-3753.867940
20728.953083,0.000000,-7476.080014,0.000000
20728.953417,5773.606348,-7550.100608,3600.648841
20728.953750,5921.647536,-7031.956449,5056.230287
20728.954084,7772.162391,-6439.791695,5209.449386
20728.954418,9844.739029,-7624.121203,6511.811733
20728.954751,8808.450710,-8290.306550,536.266849
20728.955085,5033.400406,-8364.327145,-2451.505594
20728.955418,3552.988522,-12213.398043,-76.609550
20728.955752,1702.473667,-13027.624579,-3217.601092
20728.956086,-1184.329507,-14211.954086,-1915.238745
20728.956419,-1406.391290,-11029.068536,-2451.505594
20728.956753,740.205942,-8290.306550,459.657299
20728.957087,4663.297435,-4885.359217,3524.039291
20728.957420,9104.533087,-3256.906145,4826.401637
20728.957754,11177.109724,-3701.029710,1302.362347
20728.958088,10362.883188,-8216.285956,4826.401637
20728.958421,10584.944971,-10658.965565,-76.609550
20728.958755,4959.379811,-8364.327145,-4290.134789
20728.959088,3478.967927,-14211.954086,-5286.058936
20728.959422,-740.205942,-14211.954086,-5669.106685
20728.959756,-148.041188,-11399.171507,-4443.353888
20728.960089,3404.947333,-10807.006753,1072.533697
20728.960423,7105.977043,-6587.832884,4903.011187
20728.960757,7698.141797,-7179.997637,4903.011187
20728.961090,8734.430116,-8882.471304,6971.469032
20728.961424,5847.626942,-5625.565159,306.438199
20728.961758,5255.462188,-6587.832884,0.000000
20728.962091,5847.626942,-8882.471304,-76.609550
20728.962425,1776.494261,-9918.759623,-2298.286494
20728.962758,148.041188,-11843.295072,-3830.477490
20728.963092,1110.308913,-12287.418637,-1302.362347
20728.963426,1184.329507,-8660.409521,689.485948
20728.963759,3256.906145,-7550.100608,3294.210641
20728.964093,2368.659014,-8364.327145,2528.115143
20728.964427,1554.432478,-7328.038826,1532.190996
20728.964760,1110.308913,-9474.636058,3294.210641
20728.965094,-74.020594,-9400.615463,1149.143247
20728.965428,-3627.009116,-9622.677246,-4749.792088
20728.965761,-3997.112087,-10140.821405,-3677.258390
20728.966095,3923.091493,-9474.636058,-76.609550
20728.966429,2960.823768,-6883.915261,2451.505594
20728.966762,5107.421000,-6513.812290,1608.800546
20728.967096,4441.235652,-7179.997637,1225.752797
20728.967429,2664.741391,-10362.883188,306.438199
20728.967763,3478.967927,-10658.965565,-76.609550
20728.968097,-2368.659014,-11917.315666,229.828649
20728.968430,-1258.350101,-9696.697840,-4903.011187
20728.968764,-2072.576638,-11917.315666,76.609550
20728.969098,2294.638420,-11843.295072,1149.143247
20728.969431,814.226536,-9178.553681,1608.800546
20728.969765,-222.061783,-8290.306550,842.705048
20728.970099,-1776.494261,-10288.862594,1685.410096
20728.970432,-2812.782580,-7624.121203,1378.971896
20728.970766,-1184.329507,-6957.935855,1608.800546
20728.971099,1998.556043,-7698.141797,4826.401637
20728.971433,2664.741391,-5995.668130,4903.011187
20728.971767,5255.462188,-8290.306550,4519.963438
20728.972100,0.000000,-8364.327145,0.000000
20728.972434,-4145.153275,-9548.656652,-4903.011187
20728.972768,-5921.647536,-13249.686362,-4443.353888
20728.973101,-4515.256246,-12435.459826,-5592.497135
20728.973435,-5921.647536,-11029.068536,-4060.306139
20728.973769,-4663.297435,-10362.883188,-2987.772442
20728.974102,222.061783,-8586.388927,2374.896044
20728.974436,3552.988522,-7179.997637,9116.536426
20728.974769,8216.285956,-6735.874072,10955.165621
20728.975103,4663.297435,-2590.720797,4903.011187
20728.975437,4737.318029,-7476.080014,5669.106685
20728.975770,296.082377,-6883.915261,0.000000
20728.976104,-666.185348,-9992.780217,-2757.943793
20728.976438,-2294.638420,-11547.212695,-4060.306139
